"","player","team","position","id","avg_type","pass_att","pass_att_sd","pass_comp","pass_comp_sd","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","week","season_year"
"11","Kirk Cousins","MIN","QB","2532820","robust",35.0825870632861,0.296520000000004,22.45,0.889560000000002,262.1,5.78213999999997,2,0.0593040000000001,0.75,0.14826,2.04333828006088,0.7413,5.025,3.55824,0,0,0.105,0.014826,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Aaron Rodgers","GB","QB","2506363","robust",33.675,0.37065,22.67,0.296519999999999,249.9,9.85928999999997,1.935,0.14826,0.35,0.14826,2.2,0.29652,5.72,1.03782,0.09,0.029652,0.1825,0.051891,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Matthew Stafford","LAR","QB","79860","robust",34.2812070946407,0.481590554057227,22.625,0.726474000000003,258.2175,4.74431999999998,1.8,0.207564,1,0.266868,1.86,0.59304,5.25,0.29652,0.0375,0,0.18625,0.0407715,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Andy Dalton","NO","QB","2495143","robust",32.415,0.806331801541906,20.925,0.148260000000002,248.7,10.052028,1.67,0.29652,0.79,0.029652,2.34,0.400302,8.425,2.2239,0.1025,0.029652,0.14,0.088956,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Teddy Bridgewater","MIA","QB","2543465","robust",32.85,0.148260000000002,22.1,0.444780000000001,252.1,1.33434000000001,1.6775,0.207564,0.8,0.0296519999999999,2.26547051304568,0.14826,8.76,2.550072,0.1,0,0.095,0.014826,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Jared Goff","DET","QB","2555334","robust",35.945,0.593039999999998,22.9,0.266868,243.7,6.96821999999998,1.685,0.0889560000000001,0.87,0,1.7025,0.14826,5,0,0.055,0.044478,0.1825,0.051891,0.26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Geno Smith","SEA","QB","2539335","robust",32.4,1.71981599999999,21.4718843575894,1.912554,239.68,13.061706,1.3075,0.14826,0.8775,0.14826,4,0.14826,14.075,3.528588,0.1925,0,0.095,0.014826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Russell Wilson","DEN","QB","2532975","robust",31.9,0.548562000000007,20.2,0.296519999999999,236.95,4.64053800000003,1.675,0.29652,0.6,0.029652,3.57638121440478,0.207564,15.17,1.126776,0.1,0.044478,0.065,0.00741300000000001,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Lamar Jackson","BAL","QB","2560757","robust",31.6876957174178,1.48260000000001,20.1,1.4826,234.8325,9.93341999999998,1.8175,0.192738,1,0.14826,9.9075,0.296519999999999,60.9,3.691674,0.4,0.14826,0.11,0.029652,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Matt Ryan","IND","QB","310","robust",33.3699294634793,1.10432784510885,21.405,0.563387999999998,234.995,7.20543600000002,1.1425,0.103782,0.8175,0.237216,2.45625,0.44478,4.525,3.7065,0.0725,0.029652,0.35,0.07413,0.07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Kyler Murray","ARI","QB","2562382","robust",35.6,0.582186869347611,23.608331210908,0.889560000000002,241.525,10.3782,1.57,0.177912,0.86,0.118608,5.95129045355198,0.533735999999999,28.9,0.919211999999996,0.23,0.103782,0.1,0,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Cooper Rush","DAL","QB","2559242","robust",33.0725,3.50136412330793,20.9075,0.103782,228.4575,11.371542,1.2,0.29652,0.8875,0.014826,1.98959127176406,0.62390396096521,6.04,1.18608,0.05,0.103782,0.1075,0.022239,0.08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Jimmy Garoppolo","SF","QB","2543801","robust",30.1,0.429954000000004,19.5082334954679,0.7413,231.48,5.63388000000002,1.2775,0.14826,0.86,0.14826,1.9325,0.43134313061651,3.9,1.63086,0.0825,0,0.1825,0.051891,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Davis Mills","HOU","QB","2566136","robust",33.2,1.33434,21.6493170907127,0.7413,232.6025,5.1891,1.15,0.0889560000000001,1.11,0.66717,1.43583333333333,0.29652,3.74,1.4826,0.03,0,0.1375,0.0555975,0.12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Ryan Tannehill","TEN","QB","2532956","robust",30.1075,0.889559999999997,19.8661171648414,0.444780000000001,227.2,6.22691999999998,1.38,0.103782,0.71,0.029652,3.15327919247805,0.731576538464089,12.7,1.63086,0.19,0.029652,0.0925,0.022239,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Jacoby Brissett","CLE","QB","2555261","robust",31.315,2.52042,20.42,1.03782,215.5475,15.12252,1.215,0.207564,0.655,0.14826,3.5,0.326172,15.115,2.920722,0.175,0.014826,0.0975,0.00741300000000001,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Bailey Zappe","NE","QB","2567961","robust",29.1585462004576,1.230558,18.1920486632804,0.411078202427355,211.5,4.92223199999999,1.165,0.252042,1,0.0593040000000001,2.42523625881507,0.650942890723109,9.1,1.823598,0.1,0.029652,0.0925,0.022239,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Baker Mayfield","CAR","QB","2560800","robust",30.3553939359331,0.635181802342081,18.0632898254261,1.25552601929306,203.0475,6.212094,1,0.044478,1,0.14826,3.1925,0.400302,10.9775,4.74432,0.1,0.014826,0.19625,0.0111195,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Marcus Mariota","ATL","QB","2552466","robust",29.4,0.444780000000001,17.3525,0.904386000000004,204.39,14.559132,1.015,0.044478,0.76,0.192738,6.01727805384777,1.4826,30.15,0.311346000000001,0.2,0,0.22875,0.0852495,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Kenny Pickett","PIT","QB","2568162","robust",33.8175,1.66494887125743,20.3,0.7413,209.5225,3.098634,0.95,0,1.425,0.44478,3,0.59304,14.975,11.26776,0.1075,0.014826,0.11,0.029652,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Daniel Jones","NYG","QB","2562299","robust",28.5725,1.18608,17.975,1.008168,184.3475,5.61905399999999,0.95,0.118608,0.83,0.22239,6.625,1.03782,35.3,1.92738,0.22,0.059304,0.285,0.044478,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Justin Fields","CHI","QB","2565920","robust",24.8822665180431,0.253426641396938,15.15,0.303788203418916,175.1725,4.99636200000001,0.895,0.22239,1.05,0.29652,7.7415224635845,0.889560000000001,39.12,3.424806,0.315,0.133434,0.2225,0.0333585,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Mitchell Trubisky","PIT","QB","2558008","robust",12.25,15.93795,7.65,10.15581,92.05,125.94687,0.35,0.51891,0.15,0.07413,0.35,0.22239,1.4,0.88956,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Taylor Heinicke","WAS","QB","2553656","robust",3.55,0,2.25,0,24.025,2.37216,0.15,0,0.075,0,0.375,0,1.875,0.7413,0,0,0.025,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Tyler Huntley","BAL","QB","2563560","robust",3,0,1.8,0,17.525,0,0.1,0,0.075,0,0.85,0,4.625,0,0,0,0.05,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Joe Flacco","NYJ","QB","382","robust",2.4,0,1.525,0,18.15,0,0.175,0,0.025,0,0.175,0,0.675,0,0,0,0.075,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Phillip Walker","CAR","QB","2558904","robust",0.933923076923077,0.923089569230769,0.499846153846154,0.494047938461538,20.515,0.0148259999999997,0.1,0,0.13,0.029652,0.275,0.27181,1,0.9884,0,0,0.03,0.027181,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Skylar Thompson","MIA","QB","2567895","robust",2.16805824348607,0,1.44949463162624,0,21.2,13.04688,0.1,0,0.1,0.088956,0.15,0,2.1,1.63086,0,0,0.00125,0,0.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Nick Chubb","CLE","RB","2561021","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.95,0.296519999999999,97.85,7.14613199999999,0.7925,0.14826,0.094,0.0118608,0,NA,0,NA,1.6025,0.281694,11.7575,0.548561999999999,0.085,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Derrick Henry","TEN","RB","2556075","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.655,0.0889559999999981,94.7,4.74432,0.7,0,0.0925,0.014826,0.06,0,0,NA,2.245,0.281694,19.775,0.830255999999998,0.065,0.103782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Saquon Barkley","NYG","RB","2560968","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.05,0.118607999999997,92.1125,2.37215999999999,0.595,0.163086,0.091,0.0177912,0,NA,0,NA,4.2425,0.29652,31.755,2.81694,0.125,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Dalvin Cook","MIN","RB","2557991","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8542504291731,1.03782,82.3,5.85627,0.6,0.14826,0.17,0.0474432,0.13,0,0,NA,2.75,0.44478,19.465,1.4826,0.05,0.088956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Miles Sanders","PHI","RB","2562722","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6,0.623562839204994,74.82,2.56489800000001,0.535,0.14826,0.111,0.014826,0.09,0,0,NA,1.9925,0.177912,12.34,0.474432,0.07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Rashaad Penny","SEA","RB","2560835","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3275,1.1693416918521,70.7125,5.48562,0.5,0.059304,0.0925,0.014826,0.01,0,0,NA,1.04,0.118608,7.5075,0.889559999999999,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Leonard Fournette","TB","RB","2557973","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4776462472883,0.725606695081542,66.865,3.48410999999999,0.5975,0.207564,0.1,0,0,NA,0,NA,4.0125,0.51891,28.38,6.37518,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Jamaal Williams","DET","RB","2558204","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5410731573002,0.148260000000002,69.825,4.74432,0.7,0.192738,0.1,0,0.03,0,0,NA,2.05,0.14826,14.3,0.889559999999999,0.0213000813634806,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Christian McCaffrey","CAR","RB","2557997","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0015531968262,1.18147446077096,65.7,2.52042,0.485,0.044478,0.1,0,0.03,0,0,NA,4.94,0.326172,37.5575,4.180932,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Aaron Jones","GB","RB","2558116","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1941884103418,0.832662525654562,69.95,3.51376200000001,0.4975,0.163086,0.103,0.00889560000000001,0,NA,0,NA,3.45,0.400302,27.675,3.26172,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Jeffery Wilson","SF","RB","2560938","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.15,1.18608,70.5,0.7413,0.5,0.14826,0.2,0.044478,0.01,0,0,NA,1.68,0.14826,13.11,0.296519999999999,0.05,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Damien Harris","NE","RB","2562281","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1,0.148259999999999,70,0.296520000000004,0.715,0.044478,0.108,0.0237216,0,NA,0,NA,1.565,0.326172,10.75,1.4826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Josh Jacobs","LVR","RB","2562377","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,0.533735999999999,68.98,3.26172,0.65,0.14826,0.11,0,0,NA,0,NA,2.8825,0.192738,21.8525,2.81694,0.045,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","James Robinson","JAC","RB","2564223","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.66,1.156428,70.02,2.60937600000001,0.73,0.207564,0.107,0.0207564,0.03,0,0,NA,1.8,0.37065,13.3,2.490768,0.09,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Dameon Pierce","HOU","RB","2567685","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1624582850678,0.207564000000001,67.6,5.70801000000001,0.515,0.133434,0.105,0.014826,0.01,0,0,NA,2.6525,0.607866,18.1,4.00302,0.055,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Najee Harris","PIT","RB","2566448","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3975,1.33434,59.7,4.00302,0.4075,0.133434,0.1125,0.037065,0,NA,0,NA,2.9,0.14826,17.97,2.66868,0.1,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Melvin Gordon","DEN","RB","2552469","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9006802575582,0.359858199423119,64.5025,6.6717,0.6,0,0.297,0.0059304,0,NA,0,NA,2.6375,0.281694,19.11,0.978516,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Joe Mixon","CIN","RB","2557976","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.785,0.148259999999997,67.38,1.03782,0.55,0.14826,0.0925,0.014826,0,NA,0,NA,3.4925,0.0148259999999997,26.765,1.082298,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","David Montgomery","CHI","RB","2562502","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1.052646,61.23,5.455968,0.45,0.118608,0.103,0.00889560000000001,0.03,0,0,NA,2.31,0.148259999999999,19.125,0.963689999999998,0.1,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Rhamondre Stevenson","NE","RB","2566343","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0344984559993,0.444780000000001,59.325,7.027524,0.595,0.14826,0.0875,0.037065,0,NA,0,NA,2.5575,0.59304,19.6,1.63086,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Raheem Mostert","MIA","RB","2553728","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,3.40998,58.1,5.1891,0.3525,0.118608,0.1,0,0.01,0,0,NA,1.645,0.7413,13.4575,4.610886,0.0625,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Alvin Kamara","NO","RB","2558019","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6307726618383,0.444780000000001,63.3475,1.289862,0.55,0.237216,0.093,0,0,NA,0,NA,3.47,0.29652,28.795,3.172764,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
