"","player","team","position","id","avg_type","pass_att","pass_att_sd","pass_comp","pass_comp_sd","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","season_year","week"
"22","Kyler Murray","ARI","QB","14056","robust",31.1729693828775,1.534491,20.16,1.275036,222.8725,8.250669,1.15,0.14826,0.83,0.163086,6.525,0.489258,35.9,1.156428,0.3,0.037065,0.1425,0.04262475,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Jake Browning","CIN","QB","14358","robust",31.075,0.7413,19.125,0.667170000000004,215,8.30255999999999,1.065,0.22239,1,0,3.72170440560819,1.0182758070188,15.4375,3.63237,0.1,0,0.125,0.014826,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Desmond Ridder","ATL","QB","15697","robust",30.8653271174339,1.37978796861506,19.075,1.12694872339253,205,15.12252,1.06,0.0889560000000001,0.635,0.22239,4.4,0.941451000000001,19.2,3.839934,0.2,0,0.3825,0.13528725,0.07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Mac Jones","NE","QB","15241","robust",30.2443767177734,1.608621,19.4825,1.460361,205.6,3.32102399999999,1,0,0.915,0.103782,2.7,0.566674745637688,10.05,2.105292,0.0525,0.07413,0.094375,0.00555975,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Dorian Thompson-Robinson","CLE","QB","16158","robust",30.9401919237633,1.92738,18.4,0.296520000000004,197.285,10.3782,1,0,1.0125,0.14826,4.74,0.177912,21.05,1.438122,0.1,0,0.2325,0.096369,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Will Levis","TEN","QB","16149","robust",29.5617213263872,1.70037215400689,18.1,0.148260000000002,206.17,9.16246800000001,1.1525,0.177912,0.8,0.14826,3.05,1.03782,11.1375,4.833276,0.1,0,0.11,0.029652,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Aidan O'Connell","LVR","QB","16159","robust",30.8,0.65172428521555,19.4,0.176943987617032,206.3275,4.59605999999999,1.025,0.0741300000000001,1.0075,0.14826,1.8810734728599,0.14826,5.985,2.194248,0.095,0,0.195,0.014826,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Kenny Pickett","PIT","QB","15692","robust",28.8819001679936,1.79958037813454,18.0567852757103,1.33434,196.9375,5.01860100000001,1,0,0.8,0.14826,3.3,0.44478,11.9,4.74432,0.1,0.088956,0.035,0.0037065,0.08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Justin Fields","CHI","QB","15238","robust",29.07,1.601208,18.46,0.444780000000001,200.37,6.73100400000001,1.15,0.0963689999999999,0.8825,0.200151,10.358755608501,0.600453,53.975,3.395154,0.25,0.07413,0.186875,0.01297275,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Russell Wilson","DEN","QB","10703","robust",29.025,0.926625,19.0471918020564,0.963689999999998,195.4,12.401949,1.2225,0.0815430000000001,0.65,0.14826,4.50565006835088,0.44478,23.925,0.941451000000002,0.1,0,0.155,0.0333585,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"QB","16441","robust",28,0.889560000000002,17.6,1.28109791540724,189.6,3.30619799999998,1,0.14826,0.9,0.14826,3.925,1.23242757150265,18.525,2.66868,0.115,0,0.0975,0.00741300000000001,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Mitchell Trubisky","PIT","QB","13115","robust",0.625026595744681,0.617776287234043,0.387340425531915,0.382847276595745,14.4875,6.115725,0.0375,0.037065,0.06,0.059304,0.01275,0.0126021,0.1525,0.051891,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Sam Ehlinger","IND","QB","15250","robust",0.905890873015873,1.34307380833333,0.583674603174603,0.865355966666667,9.425,4.00302,0.07,0.103782,0,0,0.3,0.44478,1.025,1.519665,0,0,0.0333333333333333,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Taylor Heinicke","ATL","QB","12476","robust",1.19612037037037,1.77336806111111,0.7,1.03782,12.945,0.889559999999999,0.1,0,0.1,0,0.3,0.44478,1.4,2.07564,0,0,0.0333333333333333,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Hamstring",2023,12
"36","Ryan Tannehill","TEN","QB","10697","robust",4.7,NA,2.75,NA,35.1,41.36454,0.1,NA,0.15,NA,0.35,NA,2.05,1.40847,0,0,0.05,0.07413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Davis Mills","HOU","QB","15252","robust",3.125,2.2239,1.95,1.33434,22.3,8.1543,0.125,0.14826,0.075,0,0.375,0.44478,1.2,1.33434,0.025,0,0.025,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Jameis Winston","NO","QB","12140","robust",1.4,2.07564,0.9,1.33434,17.985,3.40998,0.1,0,0.105,0.014826,0.275,0.407715,0.12,0.059304,0,0,0.00125,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Tyson Bagent","CHI","QB","16384","robust",1.2,NA,0.8,NA,18,14.70245,0.1,0.07413,0.175,0.07413,0.3,NA,2.25,1.7297,0.0211111111111111,0.0208662222222222,0.075,0.07413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Jimmy Garoppolo","LVR","QB","11760","robust",4.25,NA,2.6,NA,27.25,33.72915,0.1,0.14826,0.25,0.37065,0.35,0.51891,0.5,0.7413,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Tyler Huntley","BAL","QB","14789","robust",1.05958592910849,1.57094209849624,0.708897422126745,1.05101131804511,11.07,3.11346,0.05,0.07413,0.04,0,0.15,0.03479168,0.95,0.177912,0.01,0,0.01375,0.014826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Bailey Zappe","NE","QB","15696","robust",3.3,2.49714424355811,1.9,1.42743451730273,25.6,15.063216,0.05,0.059304,0.1,0.088956,0.125,0.185325,0.075,0,0,0,0.0333333333333333,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Nick Mullens","MIN","QB","13968","robust",1.4,NA,0.9,NA,15.475,8.94502,0.075,0.02471,0.05,0.04942,0.45,0.37065,1.2,0.96369,0,0,0.025,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Andy Dalton","CAR","QB","10313","robust",2.1,3.11346,1.4,2.07564,20,20.7564,0.1,0.14826,0.05,0.07413,0.3,0.44478,0.5,0.7413,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Carson Wentz","LAR","QB","12610","robust",2,1.92738,1.2,1.18608,13.7,5.9304,0.075,0,0.025,0,0.3,0.29652,1.55,1.63086,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Cooper Rush","DAL","QB","13124","robust",1.4,2.07564,0.9,1.33434,17.45,2.52042,0.035,0,0.035,0,0.15,0.274281,0.4,0.59304,0,0,0.0025,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Marcus Mariota","PHI","QB","12141","robust",1.375,1.77912,0.875,1.18608,11.35,6.22692,0.1,0.14826,0.025,0,0.4,0.44478,2,2.2239,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Trevor Siemian","NYJ","QB","12381","robust",1.4492,1.92500784,0.8604625,1.142973405,15.14,5.589402,0.05,0.07413,0.105,0,0.05,0.07413,0.1,0.14826,0.0025,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Clayton Tune","ARI","QB","16160","robust",3.15,4.67019,1.85,2.74281,12.1,11.71254,0,0,0.25,0.37065,0.75,1.11195,3.5,5.1891,0.1,0.14826,0.1,0.14826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Mike White","MIA","QB","13598","robust",1.25,1.18608,0.75,0.44478,11.475,7.85778,0.1,0.14826,0.075,0,0.375,0.29652,-0.1,0.29652,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Drew Lock","SEA","QB","14057","robust",1.35,NA,0.5,NA,9.825,3.43469,0.025,0.02471,0.05,0.04942,0.2,0.14826,0.95,0.71659,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Sam Darnold","SF","QB","13592","robust",0.561917708333333,0.33185838875,0.35,0.29652,8.6,2.9652,0.03,0,0.05,0,0.15,0.0449848717948718,0.1,0,0,0,0.0025,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Matt Barkley","NYG","QB","11151","robust",1.85,2.74281,1.1,1.63086,11.25,5.55975,0,0,0.05,0.07413,0.7,1.03782,4,5.9304,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Sean Clifford","GB","QB","16313","robust",0.8,1.18608,0.5,0.7413,9.4,6.81996,0.05,0.07413,0.05,0.07413,0.25,0.37065,-0.05,0.07413,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Blaine Gabbert","KC","QB","10262","robust",0.75,NA,0.45,NA,10.245,2.466058,0.05,0.037065,0.0175,0.017297,0.15,NA,0.18,0.034594,0.00196969696969697,0.00194684848484848,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Teddy Bridgewater","DET","QB","11640","robust",0.75,NA,0.5,NA,9.4,2.14977,0.075,0.02471,0.025,0.02471,0.45,0.37065,0.275,0.42007,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Kyle Allen","BUF","QB","13879","robust",0.7,1.03782,0.45,0.66717,6.75,4.22541,0.05,0.07413,0,0,0.05,0.07413,0.05,0.07413,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Jarrett Stidham","DEN","QB","14063","robust",1,0.14826,0.6,0,7.375,1.4826,0.075,0,0.075,0,0.125,0.14826,0.6,0.44478,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Jacoby Brissett","WAS","QB","12616","robust",0.8,0.7413,0.5,0.29652,7.075,2.52042,0.025,0,0.025,0,0.15,0,0.8,0.14826,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Malik Willis","TEN","QB","15694","robust",0.75,0.88956,0.45,0.44478,6.375,2.07564,0,0,0.025,0,0.95,0.88956,4.175,4.4478,0.025,0,0.075,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","C.J. Beathard","JAC","QB","13125","robust",0.9,1.33434,0.6,0.88956,6,0,0,0,0.05,0.07413,0.35,0.51891,-0.3,0.44478,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
