"","player","team","position","id","avg_type","pass_att","pass_att_sd","pass_comp","pass_comp_sd","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","week","season_year"
"1","Patrick Mahomes","KC","QB","2558125","robust",38.85,0.296520000000004,26.025,0.444780000000001,297.47,9.19211999999998,2.25,0.44478,0.74,0.103782,4.075,0.148259999999999,20,1.4826,0.1,0,0.145,0.066717,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Tom Brady","TB","QB","2504211","robust",41.025,2.07564,26.5197860193481,0.889559999999997,298.275,11.41602,2.0075,0,0.7,0,1.385,0.14826,2.6,1.4826,0.075,0,0.135,0.051891,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Justin Herbert","LAC","QB","2565045","robust",38.675,0.7413,26,0.296519999999999,286.1,25.05594,2.1,0.207564,0.8,0,4,0.29652,17.525,0.593039999999998,0.1475,0.014826,0.09125,0.0259455,0.22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Aaron Rodgers","GB","QB","2506363","robust",34.29,1.43812200000001,23.175,1.03782,263.2775,14.52948,1.975,0.14826,0.415,0.252042,2.2,0.148259999999999,7.4,0.59304,0.09,0.029652,0.06,0.029652,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Dak Prescott","DAL","QB","2555260","robust",37.275,2.37216,24.925,1.4826,277.45,3.26171999999998,1.965,0.14826,0.7,0,3.4375,0.14826,13.5175,3.55824,0.1,0,0.2975,0.00741300000000001,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Derek Carr","LVR","QB","2543499","robust",36.6,0.833133264420188,24.4,0.460749295094389,281.8,6.98304599999997,1.855,0.14826,0.8725,0.14826,2.2,0.29652,8.05,0.296519999999999,0.1,0,0.2375,0.0555975,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Jalen Hurts","PHI","QB","2564832","robust",32.45,0.393098653193903,20.225,0.753549865324105,249.255,12.513144,1.755,0.281694,0.7,0.014826,8.80334169722551,0.128442398773819,44.225,1.008168,0.6,0,0.11875,0.0259455,0.19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Matthew Stafford","LAR","QB","79860","robust",35.1773577449909,1.17041037089431,22.8625,1.18608,266.075,18.82902,1.935,0.103782,0.825,0.22239,1.75041666666667,0.252042,5.4,0.59304,0.1,0,0.11875,0.0259455,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Joe Burrow","CIN","QB","2563722","robust",33.35,0.7413,22.7266298965215,0.637518,270.205,6.81996000000003,1.9,0.177912,0.8,0.29652,2.65,0.59304,10.965,5.278056,0.12,0.059304,0.10625,0.0185325,0.07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Jared Goff","DET","QB","2555334","robust",37.0132515819824,3.11346,24.9,1.63086,246.44,37.065,1.6825,0.22239,0.7325,0.118608,1.325,0.29652,3.94,1.823598,0.03,0,0.215,0.022239,0.19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","Josh Allen","BUF","QB","2560955","robust",36.7834514257306,0.593039999999998,23.5,1.26021,264.2,21.34944,2,0.266868,0.885,0.14826,7.12328370071957,0.7413,37.325,3.647196,0.3,0,0.165,0.00741300000000001,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Kyler Murray","ARI","QB","2562382","robust",35.7625,0.696962144148339,23.895,0.747917817410827,270.495,3.76580399999995,1.755,0.29652,0.8225,0.14826,6.6,0.978516,36.085,0.281693999999997,0.3,0.118608,0.10625,0.0185325,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Russell Wilson","DEN","QB","2532975","robust",32.51,1.18608,22.3475,0.444780000000001,256.5725,16.60512,1.76,0.252042,0.4,0.118608,3.81981765212103,0.29652,16.15,2.2239,0.1,0,0.0925,0.022239,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Jameis Winston","NO","QB","2552033","robust",32.833457588575,4.773972,21.0687504093976,2.861418,238.765,12.261102,1.785,0.29652,0.7925,0.163086,3.325,0.44478,15.15,4.89258,0.1,0.014826,0.11,0.029652,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Kirk Cousins","MIN","QB","2532820","robust",35.2075,1.03782,22.8,0.296519999999999,255.0575,14.38122,1.88,0.14826,0.8,0.0296519999999999,2,0.29652,6.3675,2.29803,0.0325,0,0.18125,0.0555975,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Joe Flacco","NYJ","QB","382","robust",34.87,0.385475999999997,21.75,0.919211999999996,255.3625,9.19211999999998,1.545,0.548562,0.845,0.14826,1.47787156084656,0.14826,4.47,0.59304,0.0275,0,0.1925,0.022239,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Matt Ryan","IND","QB","310","robust",33.1,0.978516000000005,21.9,0.355823999999998,251.435,8.569428,1.7525,0.29652,0.64,0.177912,2.0625,0.308875,7,0.726474,0.085,0,0.20125,0.0037065,0.07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Geno Smith","SEA","QB","2539335","robust",30.9,1.03782,19,1.63086,220.5,7.78365,1.1,0.14826,0.87,0.103782,2.25,0.29652,9.775,1.378818,0.1,0,0.10875,0.0259455,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Davis Mills","HOU","QB","2566136","robust",33.6236803362779,1.05264599999999,22.157454395185,0.170363772602507,239.21,3.098634,1.5825,0.192738,0.8825,0.14826,1.8,0.44478,6.4025,1.77912,0.0425,0,0.095,0.014826,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Trevor Lawrence","JAC","QB","2566163","robust",35.5,3.35427086808846,22.1,1.91496955068814,240.62,7.35369600000001,1.2,0.326172,0.9225,0.14826,3.95,0.192738,17.56,1.4826,0.1,0,0.1625,0.0555975,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Jacoby Brissett","CLE","QB","2555261","robust",31.705,0.174566332526373,19.985,0.548638551648916,221.2325,7.56125999999999,1.1475,0.0889560000000001,0.75,0.103782,2.85,0.174640970124673,9.86,1.92738,0.1,0.103782,0.19375,0.0185325,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Mac Jones","NE","QB","2566334","robust",32.4075,1.171254,21.0025,0.133434,232.1025,19.985448,1.2,0.177912,0.8625,0.281694,2.3375,0.37065,9,1.77912,0.0475,0,0.1875,0.037065,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Lamar Jackson","BAL","QB","2560757","robust",32.3501272726463,1.33434,21.2,0.0741300000000011,242.1475,6.81995999999999,1.7125,0.37065,0.7225,0.044478,10.425,0.680079171906208,59.3,5.722836,0.4125,0.14826,0.18875,0.0333585,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Ryan Tannehill","TEN","QB","2532956","robust",31.668437690354,0.761686878875212,21.0282283908444,0.760445649063785,222.325,30.3933,1.675,0.177912,0.5975,0.0741299999999999,3.52626225222063,0.59304,15.3425,0.7413,0.19,0.029652,0.18125,0.0555975,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Baker Mayfield","CAR","QB","2560800","robust",34,0.590304334169825,20.555,0.296519999999999,225.665,10.22994,1.185,0.14826,1,0.133434,2.9325,0.192738,10.1475,1.77912,0.1,0.014826,0.18,0.059304,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Trey Lance","SF","QB","2566532","robust",28.7,1.33434,18.27,1.052646,225.1,16.189992,1.55,0.14826,0.8625,0.22239,7.5,1.4826,39.9875,13.26927,0.2775,0.044478,0.1125,0.037065,0.08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Mitchell Trubisky","PIT","QB","2558008","robust",35.35,0.296520000000004,23.065,0.859907999999997,237.07,7.76882400000001,1.2125,0.29652,0.9,0.103782,4.2225,2.52042,18.405,11.56428,0.1,0,0.10875,0.0259455,0.22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Tua Tagovailoa","MIA","QB","2564499","robust",35.2,1.082298,22.585615054219,0.974868482459454,243.415,6.03418199999999,1.5125,0.14826,0.8575,0.14826,3.35,0.44478,12.43,2.846592,0.145,0.059304,0.10125,0.0037065,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
