"","player","team","position","id","avg_type","pass_att","pass_att_sd","pass_comp","pass_comp_sd","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","season_year","week"
"11","Jalen Hurts","PHI","QB","14783","robust",29.54,NA,19.255,NA,223.68625,5.67465149999998,1.27,NA,0.7725,NA,8.84,0.444779999999998,38.4,0.593039999999998,0.715,0.103782,0.15,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Mason Rudolph","PIT","QB","13595","robust",24.42,NA,15.865,NA,186.845,42.469077,0.59,NA,0.5,NA,2.8,0.0444779999999997,9.125,0.148260000000002,0.1,0.059304,0.1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Kyren Williams","LAR","RB","15710","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4,NA,79.4925,3.69538050000001,0.626144158842413,0.109498670100238,0.0666666666666667,0.09884,0,NA,0,NA,2.58,0.14826,17.2,1.18608,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Najee Harris","PIT","RB","15254","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2675,NA,71.6425,5.27434950000001,0.330937910467795,0,0.0333333333333333,0.04942,0,NA,0,NA,0.95,0.14826,4.95,0.148259999999999,0.06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Aaron Jones","GB","RB","13319","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6475,NA,72.8225,2.70203850000001,0.310863717932371,0,0.0333333333333333,0.04942,0,NA,0,NA,3,0,21.37,0.593039999999998,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","James Cook","BUF","RB","15715","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.475,NA,72.56,3.795456,0.257369013531208,0.0850552994613686,0.0333333333333333,0.04942,0,NA,0,NA,2.405,0.29652,20.195,4.89258,0.145,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Devin Singletary","HOU","RB","14080","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.295,NA,70.535,4.69242900000001,0.42236903472144,0.0706176691219932,0,0,0,NA,0,NA,2.5,0.59304,16.71,2.2239,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Tony Pollard","DAL","RB","14085","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,NA,64.7025,6.9719265,0.426403136929388,0.123940709188489,0,0,0,NA,0,NA,2.485,0.44478,17,3.395154,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Isiah Pacheco","KC","RB","15749","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.24,NA,71.37625,0.756126000000008,0.427771348159703,0.107086199218425,0.0333333333333333,0.04942,0,NA,0,NA,2.7,0,18.21,2.639028,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Rachaad White","TB","RB","15721","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.25,NA,67.8825,2.79099449999999,0.360367594018967,0.0895009948925199,0.0333333333333333,0.04942,0,NA,0,NA,3.84,0.44478,29.2,7.11648,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","D'Andre Swift","PHI","RB","14797","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.535,NA,62.1875,2.3536275,0.35,0.103788315215918,0,0,0,NA,0,NA,2.265,0.340998,14.815,0.296519999999999,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Raheem Mostert","MIA","RB","12447","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.93,NA,60.205,0.303932999999997,0.5,0.14826,0,0,0,NA,0,NA,1.305,0.14826,9.4,0.889559999999999,0.035,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Knee",2023,19
"23","David Montgomery","DET","RB","14071","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.025,NA,56.21125,0.281693999999997,0.538536445432375,0.044478,0.0333333333333333,0.04942,0,NA,0,NA,1.3,0.14826,10.17,3.172764,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Jahmyr Gibbs","DET","RB","16162","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.175,NA,59.44,2.312856,0.568212638091782,0.101132057234875,0.0333333333333333,0.04942,0,NA,0,NA,3.81,1.156428,24.565,8.30256,0.155,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Devon Achane","MIA","RB","16167","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2975,NA,52,1.92738,0.339683175215403,0.059304,0.0333333333333333,0.04942,0,NA,0,NA,3.3,0.7413,25.4,8.00604,0.16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Jerome Ford","CLE","RB","15713","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,NA,56,2.37216,0.346581233820266,0.0791986627380733,0,0,0,NA,0,NA,3.26,1.03782,21.5,2.2239,0.11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Jaylen Warren","PIT","RB","15742","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.125,NA,47.79,3.543414,0.267761223021975,0.10046278925238,0.0333333333333333,0.04942,0,NA,0,NA,2.715,0.29652,20.79,5.63388,0.08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Kareem Hunt","CLE","RB","13138","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2325,NA,33.19,2.683506,0.354755017453958,0.141210211122762,0,0,0,NA,0,NA,0.55,0.7413,3.9,3.11346,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Dameon Pierce","HOU","RB","15717","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39,NA,12.01125,3.839934,0.0327263833043955,0.0485201358870968,0,0,0,NA,0,NA,0.175,0.14826,1.32,1.245384,0.005,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Clyde Edwards-Helaire","KC","RB","14803","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2075,NA,19.50125,0.0148260000000023,0.122915629241471,0.029652,0,0,0,NA,0,NA,0.75,0.7413,6.3,6.22692,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Kenneth Gainwell","PHI","RB","15255","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5925,NA,19.5875,2.66868,0.10404868668302,0,0,0,0,NA,0,NA,1.81,0.14826,12.94,0.148259999999999,0.08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Rico Dowdle","DAL","RB","14823","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.48,NA,21,4.89258,0.111968938378252,0,0,0,0,NA,0,NA,0.55,0.7413,5,5.648706,0.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Royce Freeman","FA","RB","13617","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,9.775,5.01613,0.0372645390070922,0.0294192703546099,0.025,0.02471,0,NA,0,NA,0.2875,0.07413,1.715,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Royce Freeman","LAR","RB","13617","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,9.775,5.01613,0.0372645390070922,0.0294192703546099,0.025,0.02471,0,NA,0,NA,0.2875,0.07413,1.715,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Chase Edmonds","TB","RB","13726","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61,NA,19.135,0.200150999999997,0.0536096662114396,0.0794816911250803,0,0,0,NA,0,NA,1.15,0.14826,7.03,1.4826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Ty Johnson","BUF","RB","14095","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.075,NA,16.0175,2.9911455,0.05,0.0620897188201826,0,0,0,NA,0,NA,0.35,0.355824,2.5,3.321024,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Ronnie Rivers","LAR","RB","15726","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0975,NA,14.04,0.266868,0.0409317472698908,0.0606854085023401,0,0,0,NA,0,NA,0.15,0.14826,1,1.33434,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Latavius Murray","BUF","RB","11390","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,14,1.9768,0.0366666666666667,0.0362413333333333,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Patrick Taylor","GB","RB","14817","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3175,NA,15.225,3.076395,0.0843690261147812,0.014826,0,0,0,NA,0,NA,0.3,0.29652,2,2.52042,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Jeffery Wilson","MIA","RB","14017","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.925,NA,9.56125,2.238726,0.0289544875623639,0.0429279232599607,0,0,0,NA,0,NA,0.85,0.326172,6.705,3.395154,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Pierre Strong Jr.","CLE","RB","15733","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41,NA,11.6875,2.6501475,0.0110957278481013,0,0.0333333333333333,0.04942,0,NA,0,NA,0.7,0.29652,5.5,3.11346,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Back",2023,19
"42","Leonard Fournette","BUF","RB","13129","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,12.5125,0.759832499999999,0.0423706399294245,0.0628187107593648,0,0,0,NA,0,NA,0.3,0.29652,2.225,2.14977,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Dare Ogunbowale","HOU","RB","13148","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.115,NA,8.52,0.770951999999999,0.00667711598746082,0,0,0,0,NA,0,NA,0.41,0.44478,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Boston Scott","PHI","RB","13814","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.495,NA,6.8875,0.71659,0.0413403342366757,0.0309767863595303,0,0,0,NA,0,NA,0.2225,0.022239,1.7,0.022239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Lamical Perine","KC","RB","14806","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,3.065,1.971858,0.00542452830188679,0.007413,0,0,0,NA,0,NA,0.2625,0.037065,1.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Andrew Beck","HOU","RB","14319","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4575,0.044478,1.635,0.0444780000000004,0.03,0.014826,0.05,0.07413,0,NA,0,NA,0.345,0.059304,2.37,0.0593040000000001,0.0025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Calf",2023,19
"47","Rashaad Penny","PHI","RB","13608","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,1.395,0.00741299999999984,0.0050089928057554,0.0073863345323741,0,0,0,NA,0,NA,0.2075,0,1.6,0,0.0025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Alec Ingold","MIA","RB","14420","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.00988399999999998,0.805,0.281694,0,0,0,0,0,NA,0,NA,0.23,0.029652,1.73,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","CeeDee Lamb","DAL","WR","14832","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,0.0296519999999999,2.685,1.608621,0.03,0.044478,0.0333333333333333,0.04942,0,NA,0,NA,7.575,0.593039999999999,97.75,5.15944800000001,0.8,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Amon-Ra St. Brown","DET","WR","15287","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283333333333333,0.02471,1.7525,0.3669435,0.00375,0,0,0,0,NA,0,NA,7.1,0.148259999999999,89.595,0.889559999999991,0.6,0.14826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Tyreek Hill","MIA","WR","12801","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.868706788605161,NA,4.6725,1.8198915,0.00308212401055409,0,0.0333333333333333,0.04942,0,NA,0,NA,5.9,0.44478,85.7,4.89258,0.6,0.14826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Puka Nacua","LAR","WR","16211","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34316355169011,NA,6.2975,0.4410735,0.0067978195164076,0,0,0,0,NA,0,NA,5.95,0.148259999999999,80.93,3.85475999999999,0.425,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Nico Collins","HOU","WR","15290","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276666666666667,0.034594,1.3725,0.5522685,0.0025,0,0,0,0,NA,0,NA,5.745,0.163085999999999,79.2,4.15128,0.4,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Amari Cooper","CLE","WR","12175","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0333333333333333,0.04942,0,NA,0,NA,5.3,0.7413,78.7,1.03782,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","A.J. Brown","PHI","WR","14104","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.05,0.04942,0,NA,0,NA,5.4725,0.170499,73.37,1.452948,0.415,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Knee",2023,19
"56","Mike Evans","TB","WR","11671","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,5.39,0.29652,74.3,5.48562,0.7,0.14826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Cooper Kupp","LAR","WR","13164","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123333333333333,0.034594,1.035,0.600453,0.00125,0,0,0,0,NA,0,NA,5.6,0.593039999999999,73.1,2.81694000000001,0.505,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Stefon Diggs","BUF","WR","12186","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,4.95,0.0889560000000007,62.1,2.59455,0.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","DeVonta Smith","PHI","WR","15282","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0333333333333333,0.04942,0,NA,0,NA,4.65,0.340998000000001,63.2,1.942206,0.34,0.0296519999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Chris Godwin","TB","WR","13163","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123333333333333,0.034594,1.08,0.652344,0.01375,0.014826,0,0,0,NA,0,NA,5.78,0.355824,67,2.9652,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","George Pickens","PIT","WR","15762","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.125,0,0,0,0,0,0,NA,0,NA,3.26,0.177911999999999,43.6,6.81996,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Rashee Rice","KC","WR","16194","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0333333333333333,0.04942,0,NA,0,NA,5.75,0.29652,66.5,2.12011800000001,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Jaylen Waddle","MIA","WR","15284","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276666666666667,0.034594,1.3575,0.5300295,0.0025,0,0,0,0,NA,0,NA,4.4,0.459605999999999,60.1,7.26474,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Ankle",2023,19
"64","Jayden Reed","GB","WR","16184","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313333333333333,0.019768,2.725,1.742055,0.03,0.044478,0,0,0,NA,0,NA,4.595,0.148259999999999,58.09,4.59606,0.32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
