"","player","team","position","id","avg_type","pass_att","pass_att_sd","pass_comp","pass_comp_sd","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","season_year","week"
"120","Israel Abanikanda","NYJ","RB","16168","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,0.874734,6.7,0.889559999999999,0.015,0,0.01375,0.014826,0,NA,0,NA,0.45,0.059304,3.1,0.252042,0.005,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Illness",2023,13
"121","Tyler Goodson","FA","RB","15730","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14.5875,0,0.1075,0,0.005,0,0,NA,0,NA,0.5925,0,4.4875,0,0.005,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Trayveon Williams","CIN","RB","14076","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.795,0.29652,8,1.4826,0,0,0.002,0,0,NA,0,NA,0.28,0.088956,1.845,0.415128,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","Ke'Shawn Vaughn","TB","RB","14810","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,11,0,0,0,0,0,NA,NA,NA,NA,1,0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","Dare Ogunbowale","HOU","RB","13148","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.958515403695652,4.6,3.306198,0.015,0,0,0,0,NA,0,NA,0.33,0.14826,2.35,0.29652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","Jerick McKinnon","KC","RB","11761","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67681044725677,0.489258,6.45,0.778365000000001,0,0,0,0,0,NA,0,NA,1.735,0.392889,15.2575,3.78063,0.095,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Groin",2023,13
"126","Kenny McIntosh","SEA","RB","16170","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602454861111111,0.88956,5.495,3.7065,0.03,0,0,0,0,NA,0,NA,0.4,0.29652,2.2,0.29652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","Chris Brooks","MIA","RB","16387","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0.44478,6.5,2.2239,0.05,0.07413,0,0,NA,NA,NA,NA,0.2,0,1.5,0.7413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ankle",2023,13
"128","Chase Brown","CIN","RB","16181","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.570801,4.515,2.164596,0.02,0,0.00125,0.00185325,0,NA,0,NA,0.3,0.118608,1.8,0.348411,0.005,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Godwin Igwebuike","FA","RB","14011","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525,0.42007,2.2,1.92738,0.025,0.02471,0,0,0,NA,0,NA,0.2,0,1.57,0.66717,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Godwin Igwebuike","PIT","RB","14011","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525,0.42007,2.2,1.92738,0.025,0.02471,0,0,0,NA,0,NA,0.2,0,1.57,0.66717,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","Zach Evans","LAR","RB","16163","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.420513888888889,0.266868,3.405,1.230558,0.015,0.014826,0,0,0,NA,0,NA,0.15,0,1.035,0.29652,0.005,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","Hunter Luepke","DAL","RB","16391","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,1.6,1.4262612,0.05,0.0490410688108108,0,0,0,NA,0,NA,0.3,0.155673,2.64,0.163086,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","Tony Jones","ARI","RB","14828","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2425,0.140847,1.005,0.400302,0,0,0,0,0,NA,0,NA,0.1825,0.081543,1.5225,0.615279,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","Mike Boone","HOU","RB","13868","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,2.9652,0,0,0,0,0,NA,0,NA,0.6,0.59304,3.5,2.2239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","Raheem Blackshear","CAR","RB","15973","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.937888643551487,3.4,2.00151,0.05,0.037065,0,0,0,NA,0.01,0,0.46,0.133434,3.7,1.608621,0.005,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","Sean Tucker","TB","RB","16166","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10038888888889,1.11310313333333,2.825,0.51891,0,0,0,0,0,NA,0,NA,0.165,0.07413,0.975,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","Nick Bawden","NYJ","RB","13838","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185,0.0286384407272727,0.6,0.400302,0.05,0.014826,0,0,0,NA,0,NA,0.33,0.059304,2.095,0.563388,0.005,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","Ty Montgomery","NE","RB","12261","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,1.1,0.2120118,0.000645582329317269,0.000550765060240964,0,0,0,NA,0,NA,0.394,0.103782,3.7,0.5826618,0.01,0.0061627420685259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","Kyle Juszczyk","SF","RB","11367","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376961538461538,0.177912,1.275,0.29652,0,0,0,0,0,NA,0,NA,0.94,0.44478,7.4475,2.713158,0.065,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","Andrew Beck","HOU","RB","14319","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5175,0.192738,1.6825,0.29652,0.0025,0,0,0,0,NA,0,NA,0.38,0.029652,4.0875,0.0741300000000011,0.0075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","Michael Burton","DEN","RB","12325","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.22239,1.9,0.0741300000000001,0,0,0,0,0,NA,0,NA,0.025,0.02471,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","Keith Smith","ATL","RB","12040","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.9625,0.29652,0.00175925925925926,0.00173885185185185,0,0,0,NA,0,NA,0.37,0.066717,2.33,1.074885,0.00107283464566929,0.00106038976377953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","Darrynton Evans","MIA","RB","14808","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.7375,0.135905,0.00170289855072464,0.00168314492753623,0,0,0,NA,0,NA,0.135,0.034594,1.12,0.217448,0.00335205992509363,0.00331317602996255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","Alec Ingold","MIA","RB","14420","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145,NA,0.7325,0.44478,0.000810287610619469,0.00120133241150442,0,0,0,NA,0,NA,0.585,0.459606,4,1.4826,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","Adam Prentice","NO","RB","15650","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.41,0.163086,0.005,0.007413,0,0,NA,NA,NA,NA,0.195,0.140847,1.39,0.726474,0.01,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","Tyreek Hill","MIA","WR","12801","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2725,0.0407715,1.75,0.44478,0,0,0.05,0.037065,0,NA,0,NA,7.5,0.7413,106.2,7.138719,0.8075,0.14826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","CeeDee Lamb","DAL","WR","14832","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491666666666667,0.135905,3.6525,0.585627,0.0175,0.014826,0.05,0.037065,0,NA,0,NA,6.9,0.229803,90.95,4.803624,0.64,0.103782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","Keenan Allen","LAC","WR","11222","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.014826,0.1075,0.14826,0,0,0.08125,0.0185325,0,NA,0,NA,7.75,0.170499,90,2.9652,0.5,0.14826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Quadriceps",2023,13
"149","Brandon Aiyuk","SF","WR","14840","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.014826,0.25,0.237216,0.00833333333333333,0,0,0,0,NA,0,NA,4.8,0.29652,78.9225,9.63690000000001,0.45,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","A.J. Brown","PHI","WR","14104","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0607142857142857,0.07413,0,0,0,0,0,NA,0,NA,6,0.170499,85.17,5.48562,0.5125,0.096369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","Amon-Ra St. Brown","DET","WR","15287","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.190833333333333,0.0803075,1.7,0.481845,0,0,0.05,0.037065,0,NA,0,NA,7.04,0.177912,85.5,2.661267,0.41,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","Ja'Marr Chase","CIN","WR","15281","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075,0.07413,0.825,1.03782,0,0,0,0,0,NA,0,NA,5.605,0.289107,70.1,3.825108,0.35,0.088956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","Jaylen Waddle","MIA","WR","15284","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16125,0.0383005,1,0.385476,0,0,0,0,0,NA,0,NA,5.075,0.148259999999999,72.25,1.237971,0.4,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","Chris Olave","NO","WR","15754","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,4.6,0.81543,63.8,8.45082,0.25,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Concussion",2023,13
"155","Michael Pittman","IND","WR","14842","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.014826,0.3525,0.424659,0,0,0,0,0,NA,0,NA,6.365,0.37065,71.325,1.55673,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","Cooper Kupp","LAR","WR","13164","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136,0.0533736,1.305,0.415128,0.00357142857142857,0,0.01875,0.0185325,0,NA,0,NA,4.95,0.29652,63.665,5.26323,0.3125,0.111195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","DeVonta Smith","PHI","WR","15282","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,5.1225,0.422541,67.7,4.00302,0.34,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Mike Evans","TB","WR","11671","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0142857142857143,0,0,0,0,0,0,NA,0,NA,4.905,0.140847,68.75,2.327682,0.7,0.22239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","DK Metcalf","SEA","WR","14102","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0142857142857143,0,0,0,0.01875,0.0185325,0,NA,0,NA,4.9,0.148259999999999,66,5.9304,0.35,0.0593040000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","Nathaniel Dell","HOU","WR","16204","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38744357174239,0.514445397439277,6.235,1.134189,0,0,0.001,0.0014826,0,NA,0.01,0,4.945,0.0815430000000002,70.0925,2.616789,0.49,0.066717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Calf",2023,13
"161","Garrett Wilson","NYJ","WR","15753","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.014826,0.2025,0.229803,0,0,0.1,0.07413,0,NA,0,NA,5.3975,0.155673,65.105,0.289107,0.2825,0.059304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","Nico Collins","HOU","WR","15290","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,5,0,69.625,3.128286,0.395,0.00741300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","Christian Kirk","JAC","WR","13633","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.014826,0.3525,0.424659,0,0,0.05,0.037065,0,NA,0,NA,5.07,0.489258,66.725,2.394399,0.33,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Puka Nacua","LAR","WR","16211","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0583333333333333,0.07413,0.825,0.415128,0,0,0,0,0,NA,0.01,0,5,0.0963689999999999,66.195,3.395154,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","Terry McLaurin","WAS","WR","14109","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.014826,0.2075,0.244629,0,0,0,0,0,NA,0,NA,4.9,0.14826,61.75,4.855515,0.295,0.00741300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","Deebo Samuel","SF","WR","14136","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0.7413,13.31,2.14977,0.1025,0.081543,0.093,0.0103782,0,NA,0,NA,4.4,0.733887,58.78,3.85476,0.25,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","Amari Cooper","CLE","WR","12175","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,4.285,0.281694,62.275,2.498181,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","DeAndre Hopkins","TEN","WR","11232","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107,0.0103782,0.575357142857143,0.570801,0.00142857142857143,0,0,0,0,NA,0,NA,4.84,0.237216,61.05,3.20241599999999,0.39,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","Adam Thielen","CAR","WR","11938","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.014826,0.332142857142857,0.29652,0,0,0,0,0,NA,0,NA,5.8,0.44478,61.15,2.74281,0.3,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Marquise Brown","ARI","WR","14105","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131666666666667,0.101311,0.98,0.622692,0,0,0,0,0,NA,0,NA,4.4,0.281694000000001,55,2.2239,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Heel",2023,13
"171","Chris Godwin","TB","WR","13163","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109,0.0133434,0.694285714285714,0.474432,0.000833333333333333,0,0.01875,0.0185325,0,NA,0,NA,4.755,0.37065,52.355,1.816185,0.265,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Neck",2023,13
"172","Josh Downs","IND","WR","16187","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0635714285714286,0.07413,0,0,0,0,0,NA,0,NA,4.625,0.533736,54.5275,2.96520000000001,0.25,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","Calvin Ridley","JAC","WR","13629","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116666666666667,0.14826,1.4075,1.312101,0,0,0,0,0,NA,0,NA,4.34,0.340998000000001,60.275,1.18608,0.4,0.140847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","Courtland Sutton","DEN","WR","13630","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0178571428571429,0,0,0,0.075,0.0185325,0,NA,0,NA,4.5025,0.437367,56.2,1.77912,0.41,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","Noah Brown","HOU","WR","13172","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125,0.037065,0.1,0.202622,0,0,0,0,0,NA,0,NA,2.625,0.44478,37.1825,3.721326,0.17,0.088956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Knee",2023,13
"176","Drake London","ATL","WR","15751","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.01875,0.0185325,0,NA,0,NA,4.1825,0.274281,51.4475,3.33585,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","Tyler Lockett","SEA","WR","12187","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0767857142857143,0.079425,0,0,0,0,0,NA,0,NA,4.8,0.326172,55,6.360354,0.3,0.037065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","Tee Higgins","CIN","WR","14835","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.05,0.088956,0,0,0,0,0,NA,0,NA,3.965,0.14826,52.45,1.63086,0.2475,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","Rashee Rice","KC","WR","16194","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.014826,0.0435714285714286,0.07413,0,0,0,0,0,NA,0,NA,4.575,0.51891,53.4,6.6717,0.31,0.059304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","George Pickens","PIT","WR","15762","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1625,0.037065,1.3425,0.481845,0,0,0,0,0,NA,0,NA,3.35,0.452193,52.105,7.316631,0.2925,0.051891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","Diontae Johnson","PIT","WR","14208","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.029652,0.349285714285714,0.362178,0,0,0,0,0,NA,0,NA,4.3,0.29652,55.0775,1.934793,0.25,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","Brandin Cooks","DAL","WR","11674","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.039536,1.6,0.51891,0,0,0,0,0,NA,0,NA,3.81,0.118608,50.1,5.33736,0.3425,0.066717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","Jerry Jeudy","DEN","WR","14833","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.014826,0.5,0.456429,0,0,0,0,0,NA,0,NA,3.8,0.14826,50.125,1.11195,0.23,0.081543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","Elijah Moore","CLE","WR","15288","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.588333333333333,0.14826,2.56,1.660512,0,0,0.042,0.0548562,0,NA,0,NA,3.425,0.37065,41,2.07564,0.18,0.022239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","Christian Watson","GB","WR","15789","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17125,0.0803075,1.205,0.311346,0.005,0,0,0,0,NA,0,NA,3.195,0.340998,46.115,7.85778,0.3,0.133434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","Jahan Dotson","WAS","WR","15755","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.045,0.066717,0,0,0,0,0,NA,0,NA,3.275,0.37065,40,1.92738,0.2525,0.081543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","Romeo Doubs","GB","WR","15779","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0185714285714286,0,0,0,0,0,0,NA,0,NA,3.76,0.266868,42.45,2.07564,0.3,0.103782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
