"","player","team","position","id","avg_type","pass_att","pass_att_sd","pass_comp","pass_comp_sd","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","season_year","week"
"11","Brock Purdy","SF","QB","15698","robust",30.425,2.71382287602353,20.6498657109142,1.92698180600268,242.875,10.904523,1.75,0.170499,0.4175,0.281694,2.2975,0.289107,6.5775,2.750223,0.1125,0.081543,0.08875,0.0111195,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Jordan Love","GB","QB","14782","robust",33.6,1.297275,20.55,0.389068803927728,241.66,4.766559,1.62,0.14826,1,0.07413,4.05,0.194027121689337,17.7,1.571556,0.1975,0.014826,0.06375,0.0037065,0.11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Sam Howell","WAS","QB","15693","robust",32.3082760148783,0.684297039317161,21.2685309172243,0.420362937876806,231.4025,7.25732699999999,1.26,0.133434,0.895,0.126021,3.84756953267188,0.7413,17.8,2.66868,0.15,0.014826,0.109375,0.00926625,0.08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Baker Mayfield","TB","QB","13590","robust",32.0575,0.985929000000001,20.475,0.667169999999999,221.9,7.62797699999997,1.355,0.177912,0.85,0.111195,3.8,0.37065,13.28,3.899238,0.05,0.07413,0.0925,0.00741300000000001,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Trevor Lawrence","JAC","QB","15237","robust",34.7838622650474,1.363992,22.18,1.067472,231.83,12.735534,1.2,0.274281,0.85,0.207564,4.7,0.44478,21.1,1.33434,0.1,0,0.3425,0.03150525,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Deshaun Watson","CLE","QB","13113","robust",31.983838194683,2.068227,20.3425,1.653099,231.5,5.9304,1.2275,0.22239,0.7975,0.185325,4.88004272658335,1.12690269286496,25.15,2.935548,0.2,0,0.1925,0.00741300000000001,0.19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Shoulder",2023,7
"17","Brian Hoyer","LVR","QB","9714","robust",32.1825,0.518910000000002,20.3,0.489258,232.2125,4.85551500000001,1.14,0.200151,0.925,0.163086,2.35,0.919212,7,2.9652,0.05,0.044478,0.07,0.007413,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Kenny Pickett","PIT","QB","15692","robust",32.5,0.815430000000001,20,0.148260000000002,219.0025,14.240373,1.045,0.207564,0.8,0.0963690000000001,3.475,0.88956,12.4375,5.270643,0.1,0.103782,0.06,0.014826,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Gardner Minshew","IND","QB","14067","robust",33.1,1.02587600848593,20.355,2.2239,213.6575,11.816322,1.05,0.0741300000000002,0.9,0.14826,2.97823371007923,0.95410140287307,9.0525,3.891825,0.06,0.051891,0.213125,0.01297275,0.14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Desmond Ridder","ATL","QB","15697","robust",31.86929184846,1.33434,20.1066532845905,0.815430000000001,213.2525,10.3782,0.99,0.029652,0.8125,0.14826,3.6487377070465,0.59304,13.8,2.9652,0.1,0.00741300000000001,0.2425,0.03150525,0.07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Russell Wilson","DEN","QB","10703","robust",31.35,1.0152415535419,20.185,0.610063355727333,219.4275,6.53826599999999,1.4875,0.0963690000000001,0.75,0.0741300000000001,4.6180124171639,0.837669,24.22,2.9652,0.1,0,0.1325,0.02409225,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Tyrod Taylor","NYG","QB","10413","robust",29.94,1.18608,18.305,1.467774,193.56,18.947628,1,0.103782,0.68,0.266868,4.46775864423146,1.06593813624977,21.9025,6.37518,0.15,0.088956,0.08,0.029652,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Lamar Jackson","BAL","QB","13593","robust",30.51,0.726474,20.4094686464372,1.11195,218.43,5.9304,1.2,0.22239,0.84,0.177912,9.75,0.37065,56.575,5.1891,0.45,0.07413,0.2975,0.07227675,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Joshua Dobbs","ARI","QB","13119","robust",33.2,1.00061147287591,21.501086087932,1.03782,215.45,3.48410999999999,1.05,0.177912,0.745,0.214977,5.11292609061472,0.425615778054621,25.395,0.859908,0.15,0.07413,0.3225,0.05745075,0.08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Mac Jones","NE","QB","15241","robust",31.4,0.148260000000002,20.2,0.37065,196.8,17.702244,0.9,0,0.95,0.118608,2.5,0.44478,10,0.889559999999999,0.05,0.088956,0.185,0.044478,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Tyson Bagent","CHI","QB","16384","robust",27.725,2.57099379919041,17.7272217226413,2.34909585197603,190.4625,25.789827,1.05,0.14826,0.9825,0.096369,2.57849836056318,0.7413,11.1,3.85476,0.0925,0.126021,0.23,0.029652,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Daniel Jones","NYG","QB","14059","robust",2.9,NA,1.85,NA,39.0125,36.76848,0.2,0.14826,0.2,0.14826,0.75,NA,7.8,10.3782,0.0574308894230769,0.0851470366586538,0.0666666666666667,0.09884,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Neck",2023,7
"28","Aidan O'Connell","LVR","QB","16159","robust",2.00967741935484,2.66868,1.25322580645161,1.63086,42,23.12856,0.12,0,0.13,0,0.3875,0.14826,0.1,0.088956,0,0,0.05125,0.014826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Mitchell Trubisky","PIT","QB","13115","robust",0.323052631578947,0.319305221052632,0.215368421052632,0.212870147368421,8.9475,3.802869,0.0525,0.051891,0.045,0.044478,0.25,0.2471,0.015,0.014826,0,0,0,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Tyler Huntley","BAL","QB","14789","robust",0.920198354031145,1.36428607968658,0.617164399763454,0.915007939089296,9.475,3.85476,0.05,0.044478,0.05,0.014826,0.15,0.05397590625,0.9,0.22239,0.01,0,0.02625,0.014826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Sam Ehlinger","IND","QB","15250","robust",2.25,1.92738,1.425,1.03782,15.7,3.11346,0.1,0.14826,0.025,0,0.45,0.44478,1.55,1.63086,0,0,0.025,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Jameis Winston","NO","QB","12140","robust",1.09104032258065,1.61757638225806,0.673478110599078,0.998498646774193,11.28,2.66868,0.05,0.059304,0.04,0,0.275,0.407715,0.0375,0.111195,0,0,0.00125,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Bailey Zappe","NE","QB","15696","robust",0,0,0,0,19.4925,0,0.0175,0,0.1125,0,0,0,0.01,0,0.0025,0,0.005,0.007413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Taylor Heinicke","ATL","QB","12476","robust",0.498,0.4922232,0.31125,0.3076395,13.08,5.515272,0.0375,0.037065,0.0375,0.037065,0.1,0.09884,0.0975,0.07413,0,0,0.05,0.037065,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Marcus Mariota","PHI","QB","12141","robust",1.675,1.77912,1.025,1.18608,12.95,9.34038,0.1,0.14826,0.025,0,0.425,0.44478,2.225,1.92738,0.025,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Mike White","MIA","QB","13598","robust",1.325,1.63086,0.8,0.7413,12.625,10.3782,0.1,0.14826,0.05,0,0.35,0.29652,-0.025,0.44478,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"QB","16441","robust",0,0,0,0,21.2975,0,0.09,0,0.105,0,0,0,0.1025,0,0.005,0,0.005,0.007413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Drew Lock","SEA","QB","14057","robust",1.2,NA,0.5,NA,11.025,6.37518,0.025,0.02471,0,0,0.2,0.14826,1.05,0.71659,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Jaren Hall","MIN","QB","16154","robust",0.541333333333333,0.5673416,0.386666666666667,0.405244,10.5,1.4826,0,0,0.14,0.044478,0.03,0.029652,0.205,0.103782,0,0,0.0025,0.002471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Sam Darnold","SF","QB","13592","robust",0.55,0.44478,0.4,0.44478,8.75,2.2239,0.03,0,0,0,0.3,0.44478,0.02,0.059304,0,0,0.00125,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Clayton Tune","ARI","QB","16160","robust",0.861076923076923,0.851088430769231,0.534461538461539,0.528261784615385,10.96,3.92889,0,0,0.1,0,0.0186666666666667,0.0184501333333333,0.29,0.088956,0,0,0.0025,0.002471,0.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Teddy Bridgewater","DET","QB","11640","robust",0.65,NA,0.35,NA,9.475,1.70499,0.05,0.0652344,0.035,0.0252042,0.3375,0.2779875,0.1,0.14826,0,0,0,0,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Phillip Walker","CLE","QB","13416","robust",0,0,0,0,11.245,5.552337,0.025,0.037065,0.11,0.014826,0,0,0.025,0.037065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Sean Clifford","GB","QB","16313","robust",0.65,0.59304,0.45,0.44478,9.7,2.07564,0.1,0,0.065,0.044478,0,0.14826,0.25,0.14826,0,0,0.00125,0,0.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Jacoby Brissett","WAS","QB","12616","robust",0.7,0.550103829962547,0.4,0.282245579026217,8.9,3.11346,0.05,0.059304,0.015,0,0.125,0.185325,0.545,0.14826,0,0,0.00125,0,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Blaine Gabbert","KC","QB","10262","robust",1,NA,0.5,NA,9.3625,2.4277575,0.06,0.059304,0.06,0.088956,0.4,0.14826,-0.03125,0.1074885,0.00125,0,0,0,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Kyle Trask","TB","QB","15242","robust",0.9575,0.7413,0.5745,0.44478,5.93,6.96822,0.0175,0,0.015,0,0.05,0.07413,-0.05,0.07413,0.0025,0,0.0025,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Jarrett Stidham","DEN","QB","14063","robust",1.15,0.14826,0.7,0.14826,7.975,4.4478,0.075,0,0.075,0,0.125,0.14826,0.6,0.44478,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Kyle Allen","BUF","QB","13879","robust",0.7,1.03782,0.5,0.7413,7.6,3.55824,0.05,0.07413,0,0,0.05,0.07413,0.05,0.07413,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","C.J. Beathard","JAC","QB","13125","robust",1.125,0.44478,0.675,0,5.75,1.77912,0.025,0,0.075,0,0.325,0.14826,-0.1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Brett Rypien","LAR","QB","14065","robust",0.6,NA,0.3,NA,4.2,3.26172,0.05,0.07413,0.1,0,0.25,0.37065,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Easton Stick","LAC","QB","14069","robust",0.2,0.29652,0.05,0.07413,3.25,3.33585,0,0,0,0,0.1,0.14826,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Kenneth Walker III","SEA","RB","15711","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2275,1.252797,79.8875,5.1891,0.87,0.140847,0.05,0.037065,0,NA,0,NA,2,0.0741300000000001,16.4025,1.045233,0.05,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Christian McCaffrey","SF","RB","13130","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8161113690147,1.49577828429876,64.175,14.0847,0.6925,0.37065,0.066,0.0504084,0,NA,0,NA,3.4,0.59304,28.3,6.00453,0.17,0.066717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Oblique",2023,7
"55","Josh Jacobs","LVR","RB","14073","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,0.593040000000003,76.65,4.4478,0.5875,0.096369,0.096,0.0059304,0,NA,0,NA,3.56,0.496671,26.96,2.9652,0.055,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Saquon Barkley","NYG","RB","13604","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0292874937538,0.281694000000002,71.185,6.11572500000001,0.45,0.029652,0.046,0.0459606,0,NA,0,NA,3.2,0.155673,21.4525,3.106047,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Travis Etienne","JAC","RB","15253","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8386644217883,0.518909999999999,73.8,3.21724199999999,0.45,0.00741300000000001,0.103,0.0044478,0.07,0,0,NA,2.8775,0.14826,22.075,1.40847,0.05,0.037065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Raheem Mostert","MIA","RB","12447","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4991264459473,0.941451,66.1275,10.630242,0.6,0.044478,0.1,0,0,NA,0,NA,2.7525,0.29652,21.7125,4.4478,0.13,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","DOnta Foreman","CHI","RB","13134","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.05,1.92738,64.825,6.056421,0.3325,0.140847,0.095,0.00741300000000001,0.04,0,0,NA,1.2,0.37065,8.29,2.787288,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Isiah Pacheco","KC","RB","15749","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9459954253437,0.877685635229048,68.375,7.101654,0.5,0.14826,0.1,0,0,NA,0,NA,2.5825,0.348411,20,1.4826,0.0525,0.022239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","D'Andre Swift","PHI","RB","14797","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,0.59304,60.38,2.431464,0.4225,0.081543,0.1,0,0.03,0,0,NA,3.735,0.252042,25.9,4.59606,0.13,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
