"","player","team","position","id","avg_type","pass_att","pass_att_sd","pass_comp","pass_comp_sd","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","injury_status","injury_details","season_year","week"
"1","Kirk Cousins","MIN","QB","10700","robust",38.0725,1.03782,25.872914250129,1.33434,287.4,9.48864000000001,2,0.051891,0.8175,0.14826,1.47,0.415128,5.365,0.637518,0.05,0.044478,0.2625,0.04633125,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Justin Herbert","LAC","QB","14779","robust",38.175,2.44629,26.1,1.33434,283.1,19.12554,2.015,0.029652,0.705,0.237216,3.3,0.279781323681561,13.0875,2.2239,0.145,0.07413,0.086875,0.01297275,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Tua Tagovailoa","MIA","QB","14778","robust",36,0,24,0.229802999999999,289.93,5.1891,1.945,0.0741300000000001,0.9375,0.0741300000000001,2.68,0.355824,7.9975,1.905141,0.05,0.00741300000000001,0.1775,0.022239,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Patrick Mahomes","KC","QB","13116","robust",36.585,1.77912,24.333774165681,0.837668999999999,280.375,9.6369,2,0.170499,0.8,0.22239,4.69705889947699,0.453500951270823,25.025,1.40847,0.1125,0.037065,0.113125,0.01297275,0.17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Joe Burrow","CIN","QB","14777","robust",36.625,0.859907999999997,24.3625,0.889559999999999,274.65,3.7065,1.875,0.14826,0.8,0.140847,2.52464285714286,1.045233,9.75,2.9652,0.1,0.037065,0.086875,0.01297275,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Matthew Stafford","LAR","QB","9431","robust",35.5,0.531315743773334,23.7016034540914,0.375404562071741,265.7,11.645823,1.375,0.274281,0.855,0.133434,2,0,6.84,1.008168,0.0825,0.014826,0.1425,0.03150525,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Jared Goff","DET","QB","12611","robust",35,1.171254,23.125,0.518909999999999,255.25,3.965955,1.535,0.14826,0.76,0.229803,2,0.14826,5.775,3.209829,0.09,0.00741300000000001,0.18125,0.0185325,0.14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Josh Allen","BUF","QB","13589","robust",37.1810312603772,0.714705893270432,24.7249620288292,0.904385999999999,264.11,2.93554799999998,2.05,0.14826,0.945,0.0741300000000001,6,0.244629,33.2,0.296519999999999,0.35,0.059304,0.185,0.014826,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Dak Prescott","DAL","QB","12620","robust",32.94,0.889560000000002,21.685,0.7413,237.335,13.832658,1.6,0.140847,0.8725,0.0741300000000001,3.4,0.437367,14.225,1.074885,0.1,0,0.1275,0.00741300000000001,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Geno Smith","SEA","QB","11150","robust",34.525,0.667169999999999,23.31,0.459606000000001,257.32,4.166106,1.705,0.0889559999999999,0.7,0.14826,3.2325,0.526323,15.8,1.77912,0.1,0.029652,0.15,0.037065,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","Sam Howell","WAS","QB","15693","robust",32.2602748538286,1.53449100000001,20.5209084162306,1.77912,227.735,14.425698,1.1575,0.14826,0.95,0.0741300000000001,3.195,0.701508387109425,14.11,1.660512,0.1,0.051891,0.1625,0.02779875,0.08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","C.J. Stroud","HOU","QB","16150","robust",34.9441398022247,0.963690000000003,21.7142437322289,0.423662242597431,247.385,6.6717,1.255,0.22239,0.82,0.192738,3.1,0.14826,13.605,0.985929,0.1,0.007413,0.21875,0.0185325,0.08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Andy Dalton","CAR","QB","10313","robust",12.6,12.0156073391542,8,7.44262509953733,72,57.717618,0.4,0.29652,0.25,0.259455,1.05,0.88956,2.5,1.40847,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Russell Wilson","DEN","QB","10703","robust",33.935,1.18608,21.5291316129407,0.667169999999999,255,2.81694000000001,1.75,0.192738,0.7075,0.14826,3.6,0.474432,18.245,1.289862,0.135,0.059304,0.13,0.022239,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Jimmy Garoppolo","LVR","QB","11760","robust",17,NA,11.0175,NA,174.26125,18.8623785,0.9875,NA,0.555,NA,1.5125,NA,5.56625,0.1000755,0.0410256000060227,0.0608245545689292,0.1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O","Concussion",2023,4
"16","Trevor Lawrence","JAC","QB","15237","robust",36.45,1.089711,23.65,0.518909999999999,250.15,6.18985500000002,1.665,0.14826,0.805,0.0815430000000001,4.5,0.419008776004944,20,0.392889000000001,0.1775,0.022239,0.2875,0.06486375,0.19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Gardner Minshew","IND","QB","14067","robust",1.4,NA,0.9,NA,69.6,61.94797,0.2,0.17297,0.3,0.27181,0.4,0.32123,1.7,1.45789,0,0,0.05,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Jordan Love","GB","QB","14782","robust",32.9456172461983,2.00151,20.025,1.31779277251919,244.195,3.639783,1.7,0.14826,0.8775,0.14826,3.8775,0.214977,16.2775,2.305443,0.13,0.044478,0.0925,0.00555975,0.11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Deshaun Watson","CLE","QB","13113","robust",31.85,2.76051674875942,20.1929323731213,2.03985707277918,227.095,13.328574,1.245,0.22239,0.75,0.118608,5.25,0.66717,28,2.142357,0.19,0.014826,0.1925,0.00555975,0.19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Shoulder",2023,4
"20","Mac Jones","NE","QB","15241","robust",34,1.964445,22.1,1.786533,231.7025,11.8608,1.15,0.14826,0.9,0.118608,3.2,0.0815429999999999,12.44,1.638273,0.05,0.07413,0.113125,0.01297275,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Brock Purdy","SF","QB","15698","robust",30.235,1.312101,20.6,0.659886985250053,237.6225,7.249914,1.775,0.259455,0.4925,0.274281,2.9,0.22239,9.34,2.238726,0.175,0.022239,0.1375,0.02779875,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Jameis Winston","NO","QB","12140","robust",28.125,3.11346,17.925,3.55824,211.3,36.47196,1.1,0.29652,0.75,0.14826,2.275,0.14826,8.6,4.00302,0.0625,0.029652,0.09,0.014826,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Daniel Jones","NYG","QB","14059","robust",32.375,0.815430000000001,21.1019685272367,0.785777999999999,224.22,9.95565899999998,1.2,0.192738,0.7775,0.0815430000000001,7.425,0.691734498672881,37.855,3.55824,0.3,0.00741300000000001,0.113125,0.01297275,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Baker Mayfield","TB","QB","13590","robust",33.69,1.71492475009918,21,1.4826,220.975,6.19726799999999,1.1725,0.237216,0.9,0.14826,3.7,0.534538773252556,11.4875,1.697577,0.06,0.037065,0.11125,0.0111195,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Kenny Pickett","PIT","QB","15692","robust",32.6386034826762,0.796463046831363,20.85,0.518909999999999,224.545,6.73100400000001,1.24,0.237216,0.855,0.14826,3.28562189742279,0.624536050238063,13.62,3.424806,0.145,0.066717,0.06,0.014826,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Anthony Richardson","IND","QB","16152","robust",30.4925,2.81694,19.7267728481962,1.62607542473567,213,9.6369,1.125,0.14826,0.85,0.22239,8.55,1.33434,45.075,4.67019,0.4,0,0.125,0.0185325,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Bryce Young","CAR","QB","16148","robust",33.8,0.422457089224866,21.0425821229315,0.340510978167025,228.9725,5.48561999999998,1.2,0.0593039999999997,0.7925,0.133434,2.7414319625015,0.495591889581076,12.9,0.59304,0.1,0,0.1725,0.0407715,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Jalen Hurts","PHI","QB","14783","robust",29.4,0.593040000000003,19.1,0.414440203103684,226.205,8.8956,1.3125,0.244629,0.6025,0.155673,9.55,0.667170000000002,43.65,3.521175,0.7,0.14826,0.179375,0.02038575,0.22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Lamar Jackson","BAL","QB","13593","robust",30.9702255548346,2.00151,19.8398850607003,1.690164,208.575,16.071384,1.05,0.022239,0.8725,0.200151,9.69488006226472,0.578213999999998,57.7,5.322534,0.27,0.103782,0.2225,0.01667925,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Ryan Tannehill","TEN","QB","10697","robust",30.1692070615336,1.46659838942975,19.1071363356097,0.7413,215.125,10.444917,1.055,0.0741300000000001,0.8675,0.22239,2.46717079800254,0.230779149762879,10.5,0.904386,0.105,0.007413,0.0925,0.00741300000000001,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Joshua Dobbs","ARI","QB","13119","robust",32.3837653104301,2.4796031015127,21.44,1.43975673600252,206.15,10.363374,0.95,0.07413,0.7375,0.244629,3.9020814626228,0.142088047030875,19.5675,3.7065,0.1,0.014826,0.2675,0.02409225,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Brian Hoyer","LVR","QB","9714","robust",27,0.667169999999999,17.15,0.518909999999999,167.5,51.81687,1,0.333585,0.75,0.318759,1.8,0.81543,4.25,1.564143,0.02,0,0.0675,0.051891,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Desmond Ridder","ATL","QB","15697","robust",29.375,1.512252,18.375,0.593039999999998,197.245,10.059441,1.08,0.0889559999999997,0.45,0.126021,3.92617316229393,0.59304,16.15,1.979271,0.11,0.029652,0.22,0.014826,0.07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Justin Fields","CHI","QB","15238","robust",27.79,1.660512,17.0131972796517,0.82077542637679,189.34,5.26323,1.1,0.14826,0.88,0.207564,9.995,1.349166,55.295,6.019356,0.4,0.014826,0.168125,0.03150525,0.07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Zach Wilson","NYJ","QB","15239","robust",31.1424468981158,0.7413,17.7889213460924,0.444780000000001,194.14,0.296519999999983,1,0,0.85,0.14826,2.82093910877535,0.172342709318689,15,0.7413,0.115,0.044478,0.035,0.007413,0.08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Derek Carr","NO","QB","11644","robust",7.8,NA,4.9,NA,47.9325,15.811929,0.1,NA,0.1,NA,0.5,NA,1.56875,0.5003775,0.01,0.014826,0,0,0.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Shoulder - AC Joint",2023,4
"37","Mitchell Trubisky","PIT","QB","13115","robust",3.225,1.92738,2.15,1.18608,27.975,3.7065,0.15,0.14826,0.125,0,0.425,0.44478,1.05,1.33434,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Tyler Huntley","BAL","QB","14789","robust",6.9,8.30256,4.55,5.70801,43.75,53.74425,0.15,0.07413,0.1,0,2.35,3.03933,12.35,15.78969,0.05,0.07413,0.2,0.29652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Davis Mills","HOU","QB","15252","robust",3.6,2.07564,2.2,1.18608,25.725,3.40998,0.15,0.14826,0.175,0,0.375,0.29652,1.45,1.33434,0.025,0,0.025,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Aidan O'Connell","LVR","QB","16159","robust",5.37603125,0.441722137500001,3.22882589285714,0.581695462499999,34.915,19.081062,0.17,0.163086,0.175,0.14826,0.327857142857143,0.131316,1.7275,0.429954,0.0075,0,0.005,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Taylor Heinicke","ATL","QB","12476","robust",1,NA,0.7,NA,14.8,8.42611,0.1,0.07413,0.025,0.02471,0.275,0.17297,1.15,0.66717,0,0,0.025,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Marcus Mariota","PHI","QB","12141","robust",1.2,NA,0.8,NA,13.8,7.93191,0.1,0.07413,0.025,0.02471,0.3,NA,2.3,1.75441,0.0106944444444444,0.0105703888888889,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Nick Mullens","MIN","QB","13968","robust",1.725,2.37216,1.175,1.63086,14.675,10.67472,0.075,0,0.05,0,0.25,0.29652,0.65,0.29652,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Teddy Bridgewater","DET","QB","11640","robust",1.575,2.07564,0.975,1.33434,13.95,5.63388,0.1,0.14826,0.1,0.14826,0.35,0.44478,0.8,0.29652,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Tim Boyle","NYJ","QB","13873","robust",0,0,0,0,13.3575,0,0.01,0,0.115,0,0,0,0,0,0.005,0,0.005,0.007413,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Mike White","MIA","QB","13598","robust",1.325,1.18608,0.8,0.7413,12.225,11.1195,0.1,0.14826,0.025,0,0.325,0.44478,0.125,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Dorian Thompson-Robinson","CLE","QB","16158","robust",0.4125,0.29652,0.2375,0.14826,10.01,13.93644,0.03,0,0.04,0,0.00925,0,0.285,0.14826,0,0,0.00125,0,0.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Blaine Gabbert","KC","QB","10262","robust",1.12272727272727,0.00673909090909103,0.673636363636364,0.00404345454545465,12.36,0,0.055,0.059304,0.075,0,0.12375,0.1445535,0.14,0.044478,0.0025,0,0,0,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Sam Darnold","SF","QB","13592","robust",0.570363475177305,NA,0.362547872340426,NA,10.171,0.593039999999999,0.096,0.007413,0.055,0.0355824,0.3125,0.2409225,0.156,0.044478,0.003,0,0.00125,0.00185325,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Jake Browning","CIN","QB","14358","robust",0,0,0,0,11.61,0,0.015,0,0.1,0,0,0,0,0,0.0025,0,0.005,0.007413,0.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Jarrett Stidham","DEN","QB","14063","robust",1.7,0.0849056908789387,1.025,0.0817355986733,12.06,3.55824,0.0625,0.037065,0.1,0.007413,0.0884285714285714,0.07413,0.5925,0.37065,0,0,0,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Easton Stick","LAC","QB","14069","robust",0.3,0.29652,0.075,0.07413,8.2,5.33736,0.0475,0.066717,0,0,0.05,0.04942,0.1,0.029652,0,0,0.0025,0.002471,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Sean Clifford","GB","QB","16313","robust",0.875,1.18608,0.525,0.7413,9.45,3.11346,0.075,0,0.025,0,0.175,0.14826,0.125,0.14826,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Jacoby Brissett","WAS","QB","12616","robust",0.95,NA,0.6,NA,9.075,2.32274,0.075,0.02471,0.025,0.02471,0.15,NA,0.85,0.37065,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Cooper Rush","DAL","QB","13124","robust",1.25,1.63086,0.75,0.88956,8.55,5.9304,0.025,0,0,0,0.3,0.44478,-0.075,0.88956,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
