"","player","team","position","id","avg_type","pass_att","pass_att_sd","pass_comp","pass_comp_sd","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","week","season_year"
"1","Patrick Mahomes","KC","QB","2558125","robust",38.15,0.222389999999998,25.3,0.956276999999999,310.355,9.56276999999998,2.3,0.229803,0.6,0.103782,3.9,0.14826,18.642,0.561905400000002,0.110822736493578,0.07413,0.1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Tom Brady","TB","QB","2504211","robust",37.06,0.207564000000001,24.5,0.429953999999999,282.3,15.27078,2.175,0.111195,0.535,0.14826,1.35,0.37065,2.26,0.66717,0.088,0.014826,0.09,0.007413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Ben Roethlisberger","PIT","QB","2506109","robust",38.1,0.148260000000002,25.2,0.518909999999999,276.1,21.72009,2,0.111195,0.85,0.029652,1.19,0.311346,3.042,1.11195,0.004,0,0.0666666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Aaron Rodgers","GB","QB","2506363","robust",36.85,0.37065,25.3,0.303932999999997,286.4,3.85475999999999,2.615,0.348411,0.35,0.044478,2.53,0.37065,11.958,1.8028416,0.1,0.0108069171601102,0.166666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Matt Ryan","ATL","QB","310","robust",37.5,1.70499,24.275,0.518909999999999,278.53,13.1951400000001,1.5,0.155673,0.8,0.07413,1.35,0.0741300000000001,4.328,1.868076,0.00389268292682927,0,0.166666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Justin Herbert","LAC","QB","2565045","robust",36.89,2.342508,24.45,1.18608,275.225,14.67774,1.9475,0.0518910000000002,0.925,0.0741300000000001,2.6425,0.155673,10.23,2.295559,0.108424005025309,0.0788031402989531,0.09,0.007413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Philip Rivers","IND","QB","2506121","robust",35,0.0593039999999987,23.4,0.615278999999999,276.7,7.80588899999998,1.985,0.0518909999999999,0.75,0.14826,0.75,0.37065,1.6,1.0022376,0.002,0,0.08,0.014826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Deshaun Watson","HOU","QB","2558063","robust",34.5,0.622692000000002,22.945,0.289107,273.2,6.6717,1.78,0.177912,0.8,0.037065,6,0.0741299999999997,32.53,0.667170000000004,0.209924652853039,0.07413,0.133333333333333,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Jared Goff","LAR","QB","2555334","robust",35.35,0.7413,23.6,0.934037999999998,276.5,0.7413,1.94,0.0741300000000001,0.8,0,3,0.51891,8.5,0.871768799999999,0.15,0.07413,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Matthew Stafford","DET","QB","79860","robust",36.3,0.815430000000001,23.55,0.593040000000003,272.8,1.11195,1.85,0,0.6,0.0593040000000001,1.85,0.14826,5.74,1.008168,0.00656,0,0.133333333333333,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","Kirk Cousins","MIN","QB","2532820","robust",32.35,0.830255999999995,21.7,0.296519999999999,256.045,5.048253,1.85,0.14826,0.8,0.126021,1.98,0.118608,7.012,0.999272400000001,0.05,0.0261143319617225,0.266666666666667,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Derek Carr","LVR","QB","2543499","robust",34.3,0.444780000000001,23.2,0.296520000000002,260.7,9.77774700000002,1.95,0.00741300000000001,0.65,0.07413,2.5,0.311346,7.985,1.85325,0.1,0.0123304239802768,0.3,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
