"","player","team","position","id","avg_type","pass_att","pass_att_sd","pass_comp","pass_comp_sd","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","week","season_year"
"13","Christian McCaffrey","SF","RB","2557997","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.35,NA,77.49,5.026014,0.7,0.0296519999999999,0.0666666666666667,0.04942,0,NA,0,NA,4.59,0,39.495,4.4478,0.2,0.118608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Travis Etienne","JAC","RB","2566157","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1,NA,78.9875,5.4670875,0.66,0.0889560000000001,0.133333333333333,0.04942,0,NA,0,NA,2.25,0.14826,19.1,1.92738,0.06,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Saquon Barkley","NYG","RB","2560968","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6475,NA,74.42,7.739172,0.653348107886956,0.0741300000000001,0.0666666666666667,0.04942,0,NA,0,NA,3.75,0.429954,25.94,2.37216,0.1,0.118608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Dalvin Cook","MIN","RB","2557991","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1525,NA,76.54,1.09712399999999,0.6,0.133434,0.133333333333333,0.04942,0,NA,0,NA,2.85,0.177912,19.93,1.586382,0.1,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Kenneth Walker III","SEA","RB","2568282","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.345,NA,68.2475,5.5634565,0.548284574592389,0.133434,0.0666666666666667,0.04942,0,NA,0,NA,2.1,0,15,1.4826,0.035,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","J.K. Dobbins","BAL","RB","2563548","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.945,NA,67.0075,7.40188050000001,0.548579569322874,0.133434,0.0666666666666667,0.04942,0,NA,0,NA,0.605,0.29652,3.375,2.2239,0.005,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Tony Pollard","DAL","RB","2562699","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0525,NA,56.5,2.2239,0.5,0.14826,0.0666666666666667,0.04942,0,NA,0,NA,2.5,0.44478,20.4,3.85476,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Joe Mixon","CIN","RB","2557976","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.805,NA,60.835,3.209829,0.553817965422495,0.088956,0.0666666666666667,0.04942,0,NA,0,NA,3.89,0.163086,28.9,0.148260000000002,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Austin Ekeler","LAC","RB","2559169","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.74,NA,57.0325,1.6790445,0.755670591949865,0.18631921962487,0.133333333333333,0.04942,0,NA,0,NA,5,0.118608,38,0.296520000000004,0.2,0.103782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Leonard Fournette","TB","RB","2557973","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.81,NA,45.5625,3.53600100000001,0.4,0.133434,0.0666666666666667,0.04942,0,NA,0,NA,3.935,0.29652,28,1.18608,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Jeffery Wilson","MIA","RB","2560938","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,59.05,1.40846999999999,0.500032361589214,0,0.075,0,0,NA,0,NA,2.325,0,17.225,2.81694,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Ezekiel Elliott","DAL","RB","2555224","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0025,NA,56.8425,1.7161095,0.382941995133333,0.12296980198468,0.0666666666666667,0.04942,0,NA,0,NA,1.45,0.44478,9,1.4826,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Elijah Mitchell","SF","RB","2566538","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.305,NA,44.9625,4.3922025,0.206097957736554,0.0799151678597854,0,0,0,NA,0,NA,0.36,0.177912,2.19,0.859908,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Devin Singletary","BUF","RB","2562734","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.22,NA,45.9175,6.54938550000001,0.24,0.0725428309132474,0.133333333333333,0.04942,0,NA,0,NA,1.65,0.88956,14,0.7413,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","James Cook","BUF","RB","2567328","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8975,NA,42.2875,4.8740475,0.115018596005024,0.0445331408740961,0.0666666666666667,0.04942,0,NA,0,NA,2.05,0.14826,15.4,3.55824,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Gus Edwards","BAL","RB","2561324","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.01,NA,39.42,5.307708,0.129676004452639,0.104262355798518,0,0,0,NA,0,NA,0.2,0,1.385,0.0444779999999997,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Rachaad White","TB","RB","2568315","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.625,NA,40.605,2.06822699999999,0.183246252900986,0.0496782108979966,0.1,0,0,NA,0,NA,2.76,0.29652,19.2,1.03782,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Joshua Kelley","LAC","RB","2565054","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7975,NA,29.8575,2.9021895,0.15,0.0813286524375479,0.0333333333333333,0.04942,0,NA,0,NA,1,0,6.605,0.7413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Alexander Mattison","MIN","RB","2562682","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46,NA,22.25,2.29803,0.125,0.0497614860835242,0.0666666666666667,0.04942,0,NA,0,NA,0.445,0.14826,3.3,1.393644,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Jordan Mason","SF","RB","2569257","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,10.185,7.665042,0.0075,0.007413,0,0,0,NA,0,NA,0.2075,0.00741300000000001,1.5,0.140847,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Samaje Perine","CIN","RB","2558138","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,22.11375,0.189031499999997,0.091782876188759,0.0243654155250917,0.0666666666666667,0.04942,0,NA,0,NA,1.95,0.192738,14.015,3.55824,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Salvon Ahmed","MIA","RB","2565090","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.025,NA,15.3,3.40998,0.0951587854969574,0.0143551692444219,0,0,0,NA,0,NA,0.55,0.14826,3.4,0.88956,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Kenyan Drake","BAL","RB","2555230","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,10.0225,6.2602785,0.0211009293516561,0.014826,0,0,0,NA,0,NA,0.5,0.59304,3,3.40998,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Matt Breida","NYG","RB","2558918","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.225,NA,15.99,3.543414,0.0902893000247852,0.0287941675665069,0,0,0,NA,0,NA,0.9,0.14826,7.4,1.77912,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","JaMycal Hasty","JAC","RB","2565108","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.575,NA,16.77625,0.5152035,0.0913641955030859,0.0256068874942496,0,0,0,NA,0,NA,1.2,0.7413,8.15,5.33736,0.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","DeeJay Dallas","SEA","RB","2565144","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8375,NA,13.4825,2.2498455,0.00891699735449736,0,0.0333333333333333,0.04942,0,NA,0,NA,1.6,0.14826,11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Ke'Shawn Vaughn","TB","RB","2565258","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.735,NA,8.48,1.378818,0.0402585365853659,0.0323785375609756,0,0,0,NA,0,NA,0.2525,0.051891,1.59,0.681996,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Snoop Conner","JAC","RB","2567730","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,4.08,2.201661,0.0267832251082251,0.0215305396969697,0,0,0,NA,0,NA,0.2,0.037065,1.425,0.37065,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Justice Hill","BAL","RB","2562407","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,6.29,2.535246,0.005,0,0,0,0,NA,0,NA,0.9,0.29652,4.64,1.03782,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Justin Jefferson","MIN","WR","2564556","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0,0.766666666666667,0.34594,0,0,0,0,0,NA,0,NA,6.94,0.148259999999999,96,3.55824000000001,0.78,0.0593039999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Ja'Marr Chase","CIN","WR","2565941","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0,1.2,0.59304,0,0,0.0333333333333333,0.04942,0,NA,0,NA,6.35,0.44478,84.34,7.56125999999999,0.745,0.163086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Stefon Diggs","BUF","WR","2552608","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,6.58,0.44478,86.5,3.73615199999999,0.8,0.14826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Tyreek Hill","MIA","WR","2556214","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,2.41,0.311346,0.045469196919692,0.0377606313531353,0.0666666666666667,0.04942,0,NA,0,NA,5.7,0.0889560000000007,73.8,5.63388,0.35,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Keenan Allen","LAC","WR","2540154","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.543333333333333,0.657286,0.00333333333333333,0.004942,0.0333333333333333,0.04942,0,NA,0,NA,6.81,0.29652,78.705,4.4478,0.435,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","CeeDee Lamb","DAL","WR","2563848","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,2.06666666666667,0.19768,0,0,0,0,0,NA,0,NA,6.03,0.237216,80.45,0.296520000000004,0.55,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","DK Metcalf","SEA","WR","2562685","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0666666666666667,0.09884,0,0,0.0333333333333333,0.04942,0,NA,0,NA,5.6,0.29652,68,1.4826,0.4,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Jaylen Waddle","MIA","WR","2566292","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0,0.5,0,0,0,0,0,0,NA,0,NA,4.4,0.59304,57.4,10.52646,0.2,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Mike Evans","TB","WR","2543468","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,5.3,0.44478,72.5,9.48864000000001,0.55,0.103782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Chris Godwin","TB","WR","2558105","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.333333333333333,0.4942,0,0,0.0333333333333333,0.04942,0,NA,0,NA,6.5,0.7413,71.2,2.37215999999999,0.335,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Christian Kirk","JAC","WR","2560781","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0,0.166666666666667,0.2471,0,0,0,0,0,NA,0,NA,5.21,0,68.1,0.148260000000013,0.3,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Tee Higgins","CIN","WR","2563731","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,4.8,0.103782,63.6,2.89106999999999,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Tyler Lockett","SEA","WR","2552430","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0666666666666667,0.09884,0,0,0,0,0,NA,0,NA,4.95,0.133434,58.625,1.4826,0.245,0.133434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Brandon Aiyuk","SF","WR","2565093","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139540816326531,NA,1.15333333333333,0.227332,0.00392290249433107,0.00581609523809524,0.0333333333333333,0.04942,0,NA,0,NA,4.265,0.845082,54.905,12.6021,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Richie James","NYG","WR","2560761","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0,0.433333333333333,0.19768,0,0,0,0,0,NA,0,NA,4.4,0,49.22,1.4826,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Darius Slayton","NYG","WR","2562736","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.1,0.14826,0,0,0.1,0,0,NA,0,NA,4.4,0.741300000000001,59.75,3.7065,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Zay Jones","JAC","WR","2557863","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0,0.533333333333333,0.09884,0,0,0.0666666666666667,0.04942,0,NA,0,NA,4.9,0.148259999999999,54,2.81694,0.2,0.133434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Gabriel Davis","BUF","WR","2563602","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0333333333333333,0.04942,0,NA,0,NA,3.6,0.0889560000000001,53.75,2.2239,0.3,0.14826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Josh Palmer","LAC","WR","2566502","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,4.5,0.59304,50,8.8956,0.28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Adam Thielen","MIN","WR","2541785","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0333333333333333,0.04942,0,0,0,0,0,NA,0,NA,3.9,0.0593040000000001,43,4.04749799999999,0.25,0.266868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Deebo Samuel","SF","WR","2562721","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71437125748503,NA,17.7666666666667,1.58144,0.19674547729937,0.00965031071190954,0.1,0,0,NA,0,NA,3.6,0.29652,47.5,2.2239,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Tyler Boyd","CIN","WR","2555466","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0333333333333333,0.04942,0,0,0,0,0,NA,0,NA,3.85,0.400302,42.7,4.699842,0.2,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Isaiah Hodgins","NYG","WR","2563611","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0666666666666667,0.04942,0,NA,0,NA,3.65,0.163086,41.28,2.60937600000001,0.2,0.088956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
