"","player","team","position","id","avg_type","pass_att","pass_att_sd","pass_comp","pass_comp_sd","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","week","season_year"
"21","Joe Burrow","CIN","QB","2563722","robust",34.75,0.518910000000002,21.8,1.18608,238.515,20.652618,1.2,0.29652,0.9,0,3.725,0.593039999999999,19.5525,7.9207905,0.1,0.0110269979216674,0.266666666666667,0.09884,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Mitchell Trubisky","CHI","QB","2558008","robust",33.65,0.963689999999998,21.2,0.459605999999998,234,13.3434,1.7,0.14826,0.8,0.0741300000000001,4,0.88956,17.94,2.876244,0.134763151201667,0.0967201520284086,0.133333333333333,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Ryan Tannehill","TEN","QB","2532956","robust",27.7,0.667169999999999,18.8,0.37065,237,12.15732,1.85,0.14826,0.5,0.14826,3.5,0.14826,15.751,0.518909999999999,0.129311606448408,0.059304,0.166666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Tyrod Taylor","LAC","QB","2495240","robust",32.2,1.03781999999999,19.4,1.03782,231,15.967602,1.28,0.118608,0.855,0.14826,3.88,1.03782,19.55,2.045988,0.0673724539613725,0.0998864002431308,0.133333333333333,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Daniel Jones","NYG","QB","2562299","robust",35.195,0.963690000000003,22.3,0.0518910000000002,241.635,6.76806899999997,1.26,0.22239,1,0.0741300000000001,3.6,0.200151,18.1,1.1475324,0.101431948672611,0.014826,0.533333333333333,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Jimmy Garoppolo","SF","QB","2543801","robust",30.74,2.283204,20.6,2.07564,240.39,4.907406,1.5,0.14826,0.9,0.14826,2.465,0.400302,6.15,1.85325,0.035,0.0495763526232114,0.233333333333333,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Lamar Jackson","BAL","QB","2560757","robust",29.5,0.296520000000002,20,0.296519999999999,239.5,12.75036,2.05,0.118608,0.5,0.192738,10.5,0.59304,63.8,2.8050792,0.5,0.098537066682828,0.266666666666667,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Ryan Fitzpatrick","MIA","QB","2506581","robust",33.05,2.802114,20.5,1.03782,230.8,17.64294,1.135,0.14826,1.15,0.0741300000000001,3.5,0.59304,14.2,1.18608,0.0939029126011135,0.0354384582224109,0.133333333333333,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Gardner Minshew","JAC","QB","2562796","robust",33.4,1.63085999999999,21.4,0.148260000000002,236.15,17.7912,1.2,0.29652,0.7,0.14826,4.55,0.444780000000001,21.725,2.854005,0.0896082461385152,0,0.366666666666667,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Cam Newton","NE","QB","2495455","robust",32.2,1.764294,20.1,0.541149,221.95,14.23296,1.065,0.14826,0.8,0.103782,8.6,2.2239,40.114,1.5033564,0.466362075242262,0.0983884127541781,0.133333333333333,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Drew Lock","DEN","QB","2562305","robust",33,0.7413,20.75,1.18608,224.7,9.34038000000002,1,0,0.8,0.14826,2.945,1.03782,11.195,4.766559,0.0382675090504038,0.0567354089181287,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Dwayne Haskins","WAS","QB","2562660","robust",30.7,2.2239,18.35,0.593039999999998,204.58,10.52646,1.17,0.207564,0.815,0.14826,2.55,0.29652,9.44,1.868076,0.0127338129496403,0,0.2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Matt Barkley","BUF","QB","2539308","robust",3.5,3.18759,1.9,1.70499,18.35,16.16034,0.085,0.014826,0.15,0.14826,0.3,0.29652,0.35,0.29652,0,0,0.1,0.07413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Kyle Allen","WAS","QB","2561177","robust",3.45,3.11346,2.075,1.85325,19.45,17.27229,0.1,0.07413,0.15,0.14826,0.25,0.22239,0.275,0.17297,0,0,0.0125,0.012355,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Mason Rudolph","PIT","QB","2560860","robust",5.25,4.00302,3.125,2.07564,30.55,17.7912,0.175,0,0.175,0.14826,0.65,0.59304,0.85,0.0741299999999999,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Jameis Winston","NO","QB","2552033","robust",3.225,3.33585,1.925,1.92738,21.175,18.31011,0.1,0.07413,0.125,0.14826,0.6,0.51891,0.9,0.54362,0,0,0.05,0.037065,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Andy Dalton","DAL","QB","2495143","robust",3.65,3.33585,2.175,1.92738,19.325,16.16034,0.075,0.07413,0.075,0.07413,0.375,0.29652,0.925,0.34594,0,0,0.01,0.009884,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Jacoby Brissett","IND","QB","2555261","robust",2.9,3.03933,1.75,1.70499,15.4,14.15883,0,0,0.05,0.07413,0.475,0.44478,0.525,0.29652,0,0,0.0125,0.012355,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Nick Mullens","SF","QB","2558979","robust",2.425,2.52042,1.5,1.40847,17.25,17.12403,0.1,0.07413,0.1,0.14826,0.525,0.51891,0.35,0.29652,0,0,0.025,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Nick Foles","CHI","QB","2532842","robust",3.4,2.74281,2.175,1.85325,18.95,14.01057,0.075,0.07413,0.1,0.07413,0.25,0.22239,0.425,0.32123,0,0,0.0175,0.017297,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Derrick Henry","TEN","RB","2556075","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3325,1.92738,110.356666666667,7.11648,0.93802619046949,0.029652,0.11,0,0,NA,0,NA,1.8025,0.29652,16,2.757636,0.0775,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Ezekiel Elliott","DAL","RB","2555224","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.075,1.4826,88.8708333333333,4.59606000000001,0.749873898022288,0.044478,0.11,0,0,NA,0,NA,3.805,0.148259999999999,30.235,2.045988,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Clyde Edwards-Helaire","KC","RB","2564271","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2.9652,77.845,6.738417,0.7,0.14826,0.123333333333333,0.034594,0,NA,0,NA,2.58,0.385476,23.05,2.81694,0.14,0.088956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Dalvin Cook","MIN","RB","2557991","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6675,0.296519999999999,73.015,3.30125600000001,0.64516441099621,0.119583022971925,0.108,0.0237216,0,NA,0,NA,3.7,0.29652,30.8225,2.81694,0.07,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Josh Jacobs","LVR","RB","2562377","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,0.444780000000001,80.54,1.77912,0.701736629762447,0.14826,0.11,0,0,NA,0,NA,2.85,0.29652,23.1,2.2239,0.0425,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Nick Chubb","CLE","RB","2561021","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3,0.741300000000003,79.8825,0.296519999999983,0.61,0.029652,0.14,0.059304,0,NA,0,NA,1.72,0.14826,12.7375,0.222390000000001,0.065,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Raheem Mostert","SF","RB","2553728","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,0.400302000000002,66.45,7.54643399999999,0.6,0.0440331192238951,0.107,0.0207564,0,NA,0,NA,2.1,0.340998,21,1.03782,0.1,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Jonathan Taylor","IND","RB","2564148","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,1.63086,67.7,2.2239,0.56,0.0889560000000001,0.113333333333333,0.019768,0,NA,0,NA,2.8,0.29652,24.4,2.66868,0.1,0.088956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Christian McCaffrey","CAR","RB","2557997","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.445,0.578214000000001,69.625,1.089711,0.63989482420013,0.118296132718227,0.11,0.029652,0,NA,0,NA,6.25,0.696822,52.6,1.808772,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Saquon Barkley","NYG","RB","2560968","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.35,0.489257999999997,74.3275,2.88365699999999,0.5,0.014826,0.102,0.0059304,0,NA,0,NA,4.55,0.44478,37.13,1.18608,0.13,0.088956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Joe Mixon","CIN","RB","2557976","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7375,0.667169999999999,76.5570833333333,3.40998,0.596509718867684,0.0103493816135428,0.108,0.0237216,0,NA,0,NA,2.575,0.14826,20.025,0.296519999999999,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Chris Carson","SEA","RB","2558865","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6,0.667170000000002,63.415,2.81694,0.5,0.123315490313691,0.1125,0.0185325,0,NA,0,NA,2.65,0.22239,18.845,0.289107000000003,0.15,0.051891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Aaron Jones","GB","RB","2558116","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.15,0.296519999999999,65.30875,2.81694,0.80692560450583,0.168795802480686,0.11,0,0,NA,0,NA,2.9,0.14826,23.4,3.55824,0.105,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Kenyan Drake","ARI","RB","2555230","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.55,0.7413,65.3,3.83005000000001,0.6,0,0.103,0.00889560000000001,0,NA,0,NA,3.575,0.44478,25.775,1.63086,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Melvin Gordon","DEN","RB","2552469","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.45,0.889559999999999,62.475,5.596815,0.556527607653478,0.088956,0.233333333333333,0.09884,0,NA,0,NA,3.1,0.44478,21.55,0.7413,0.085,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Ronald Jones","TB","RB","2560770","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7,0.81543,60.9,4.37367,0.558916652058343,0.0873498283416986,0.1125,0.0185325,0,NA,0,NA,2.1,0.0741300000000001,16.755,2.89107,0.05,0.066717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Devin Singletary","BUF","RB","2562734","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,0.296519999999999,55,2.37216,0.2,0.088956,0.12,0.029652,0,NA,0,NA,2.445,0.7413,19.45,1.18608,0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Alvin Kamara","NO","RB","2558019","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,0.96369,57.95,4.52193,0.645987655916766,0.044478,0.1025,0.0037065,0,NA,0,NA,6.03,0.340998,46.2,4.15128,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","James Robinson","JAC","RB","2564223","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.05,0.889559999999999,63.4,5.78214,0.300284877695506,0,0.135,0.088956,0,NA,0,NA,2.425,0.7413,22.125,9.48864,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Miles Sanders","PHI","RB","2562722","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,1.85325,63,2.7546708,0.25,0.07413,0.10625,0.00926625000000001,0,NA,0,NA,2.9,0.22239,27,1.4826,0.105,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","David Montgomery","CHI","RB","2562502","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1,0.889560000000002,58.23,7.072002,0.404173808576248,0.171723911404855,0.126666666666667,0.039536,0,NA,0,NA,1.35,0.237216,12,2.9652,0.075,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
