"","player","team","position","id","avg_type","pass_att","pass_att_sd","pass_comp","pass_comp_sd","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","season_year","week"
"11","Matthew Stafford","LAR","QB","9431","robust",32.325,1.18608000000001,20.8,0.889559999999999,239.275,6.693939,1.295,0.429954,0.855,0.207564,1.545,0.385476,5.48,1.40847,0.04,0.037065,0.109375,0.00926625,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Jalen Hurts","PHI","QB","14783","robust",32.2975,1.11195,21.4859187816844,0.815430000000001,238.25,14.75187,1.315,0.14826,0.86,0.118608,8.8025,0.37065,39.44,2.66868,0.58,0.207564,0.19625,0.0037065,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Trevor Lawrence","JAC","QB","15237","robust",34.375,0.815429999999996,22.95,0.489258,246.9,6.93856799999999,1.215,0.29652,0.8075,0.14826,5.00088563208554,0.299146076260042,23.2,0.748713000000001,0.1225,0.044478,0.315,0.0630105,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Baker Mayfield","TB","QB","13590","robust",34.8335338498754,2.52041999999999,22.1597459729554,1.95627875900735,241.455,13.26927,1.28,0.385476,0.855,0.0889559999999999,3.605,0.237216,13.65,1.141602,0.05,0.07413,0.0875,0.00926625,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Josh Allen","BUF","QB","13589","robust",34.3,1.63086,23.0541555402829,1.56289100402348,238.205,9.69620400000001,1.6425,0.155673,0.95,0.0741300000000001,6.39092802510714,0.59304,35.025,3.076395,0.4,0.140847,0.209375,0.00926624999999999,0.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Joshua Dobbs","MIN","QB","13119","robust",33.3,5.02157482157154,22,3.68919385571886,229,29.770608,1.285,0.192738,0.8425,0.14826,5.885,0.978516,29.7925,12.15732,0.3,0,0.3225,0.1816185,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Lamar Jackson","BAL","QB","13593","robust",30.8,0.770951999999999,20.9,0.837668999999997,232.165,9.384858,1.3,0.29652,0.835,0.244629,8.2,0.714256727165481,47.11,4.121628,0.39,0.044478,0.2725,0.05374425,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Jordan Love","GB","QB","14782","robust",33.4235965175405,1.84908839381123,20.575,0.88476457593543,239.17,5.01118800000001,1.44,0.22239,1,0.029652,3.61115846700458,0.7413,16.75,1.030407,0.1775,0.022239,0.06375,0.0037065,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Kyler Murray","ARI","QB","14056","robust",31.72,0.444780000000001,21.2375,1.000755,232.31,10.637655,1.2,0.29652,0.85,0.200151,6.125,0.37065,33.05,2.2239,0.2825,0.126021,0.1675,0.02409225,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Bryce Young","CAR","QB","16148","robust",33.8122701074795,0.993341999999997,20.855,0.511496999999998,210.53,10.585764,1,0,0.9,0.14826,3.6,0.88956,15.55,2.2239,0.1,0.007413,0.1475,0.03521175,0.07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Will Levis","TEN","QB","16149","robust",32.0304135394651,1.03782,19.1175,1.18608,221.4475,6.52344000000001,1.0925,0.14826,0.9,0.14826,2.8,0.192738,10.055,2.66868,0.1,0,0.09375,0.0185325,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Zach Wilson","NYJ","QB","15239","robust",34.1272460406166,2.21724004036352,20.2918003253147,0.988003675376912,214,15.381975,0.9125,0.118608,0.9,0.126021,3.25,0.34176939327599,18.525,0.7413,0.1,0.022239,0.215,0.014826,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Justin Fields","CHI","QB","15238","robust",30.8075,2.349921,18.65,1.26021,216.1325,11.149152,1.285,0.029652,0.95,0.0741300000000001,8.22,0.400301999999998,45.3,2.268378,0.3,0,0.2075,0.00555974999999998,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Aidan O'Connell","LVR","QB","16159","robust",30.85,1.79935405268832,19.8351886568712,0.889560000000002,217.7175,7.457478,1.0825,0.0741300000000001,0.95,0.14826,1.67131051664087,0.177912,5.3375,2.07564,0.0875,0,0.1825,0.051891,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Russell Wilson","DEN","QB","10703","robust",29.44,1.022994,19.5,0.511497000000001,205.39,10.860045,1.4575,0.0815430000000001,0.675,0.081543,4.73473532471368,0.29652,24.4825,2.2239,0.1,0,0.155,0.0333585,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Kenny Pickett","PIT","QB","15692","robust",29.6931262926355,1.44367791707708,18.15,0.941450999999997,192.1975,6.67911299999999,0.925,0.0741300000000001,0.8225,0.185325,3.1925,0.793191,11.125,4.15128,0.1,0.066717,0.035,0.0037065,0.08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Dorian Thompson-Robinson","CLE","QB","16158","robust",29.475,0.667170000000004,17.1,0.296519999999999,191.05,11.697714,0.95,0.118608,1.0525,0.014826,5.6510041583446,1.18608,24.6,3.85476,0.15,0.07413,0.3075,0.022239,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"QB","16441","robust",27.1345473667818,1.467774,16.9,1.33434,176.725,11.71254,0.87,0.14826,0.8875,0.14826,4.83362295849514,1.77912,22.825,7.04235,0.135,0,0.11125,0.0333585,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Mitchell Trubisky","PIT","QB","13115","robust",3.67907303370787,1.27228735955056,2.29234550561798,0.792732893258427,29.6,8.67321,0.135,0.103782,0.245,0.133434,0.7,1.03782,1.29,0.118608,0.0025,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Davis Mills","HOU","QB","15252","robust",1.36106166531181,1.03782,0.874150853559401,0.66717,12.895,5.011188,0.085,0.07413,0.0525,0.051891,0.425,0.34594,1.5,1.2355,0.0075,0.007413,0.0075,0.007413,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Tyson Bagent","CHI","QB","16384","robust",0.69372070008643,NA,0.44079444684529,NA,15.409,6.664287,0.078,0.07413,0.155,0.0459606,0.15,NA,1.024,1.067472,0.01632,0.014826,0.03125,0.03891825,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Ryan Tannehill","TEN","QB","10697","robust",0.46525,NA,0.2762421875,NA,18.61,13.803006,0.1125,0,0.1275,0.029652,0.2,0.29652,0.666666666666667,0.9884,0,0,0.05,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Jimmy Garoppolo","LVR","QB","11760","robust",1.2,NA,0.8,NA,19.875,13.71405,0.1,0.07413,0.125,0.12355,0.25,0.19768,0.65,0.29652,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Tyler Huntley","BAL","QB","14789","robust",1.15364512661252,1.71039426471572,0.774683707596751,1.14854606488294,11.56,2.07564,0.1,0.014826,0.1,0,0.15,0.0777776320588235,0.95,0.400302,0.015,0,0.01375,0.014826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Andy Dalton","CAR","QB","10313","robust",0.367191176470588,0.362931758823529,0.244794117647059,0.241954505882353,10.4175,4.440387,0.0375,0.037065,0.045,0.059304,0.15,0.14826,0.25,0.2471,0,0,0,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Carson Wentz","LAR","QB","12610","robust",1.3,1.92738,0.8,1.18608,20.45,7.413,0.05,0.044478,0.1,0,0.2,0.29652,1,1.4826,0,0,0.00125,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Phillip Walker","CLE","QB","13416","robust",2.6,3.85476,1.15,1.70499,17.4,18.68076,0,0,0.1,0.14826,0.35,0.51891,1,1.4826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Nick Mullens","MIN","QB","13968","robust",1.5,NA,1,NA,18.6,12.45384,0.1,NA,0.1,NA,0.4,NA,1.4,0.88956,0,0,0.05,0.07413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",2023,11
"39","Cooper Rush","DAL","QB","13124","robust",1.4,2.07564,0.9,1.33434,15.4,5.04084,0.025,0,0.09,0.133434,0.15,0.44478,0.25,0.14826,0,0,0.0025,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Marcus Mariota","PHI","QB","12141","robust",1.475,1.92738,0.9,1.18608,10.7,8.00604,0.1,0.14826,0.025,0,0.425,0.44478,2,1.77912,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Jaren Hall","MIN","QB","16154","robust",0,0,0,0,13.4475,0.148260000000002,0.015,0,0.1025,0,0,0,0.39,0,0.005,0,0.005,0.007413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Concussion",2023,11
"42","Clayton Tune","ARI","QB","16160","robust",3.15,4.67019,1.85,2.74281,13.25,11.49015,0,0,0.25,0.37065,0.75,1.11195,3.55,5.11497,0.1,0.14826,0.1,0.14826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Drew Lock","SEA","QB","14057","robust",1.2,NA,0.45,NA,11.175,5.95511,0.025,0.02471,0,0,0.2,0.14826,1,0.7413,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Mike White","MIA","QB","13598","robust",1.25,1.18608,0.85,0.14826,12.3,11.41602,0.1,0.14826,0.075,0,0.425,0.44478,-0.075,0.44478,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Mason Rudolph","PIT","QB","13595","robust",4.3,NA,2.6,NA,19,0,0,NA,0,NA,0.5,NA,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Matt Barkley","NYG","QB","11151","robust",0,0,0,0,10.7325,0,0.0125,0,0.1025,0,0,0,0,0,0.0025,0,0.005,0.007413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Sam Darnold","SF","QB","13592","robust",0.650659793814433,0.446736420618557,0.406973195876289,0.317196920412371,8.85,2.52042,0.025,0,0,0,0.3,0.44478,0.01,0.029652,0,0,0.00125,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Jacoby Brissett","WAS","QB","12616","robust",0.7,0.644781242424242,0.45,0.373413027272727,8.35,0.29652,0.05,0.059304,0.015,0,0.1,0.02582195,0.55,0.133434,0,0,0.00125,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Sean Clifford","GB","QB","16313","robust",0.6,0.534228388416422,0.4,0.44478,8.8,0.593039999999999,0.05,0.07413,0.05,0,0.1,0.14826,0.025,0.07413,0,0,0.00125,0,0.04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Teddy Bridgewater","DET","QB","11640","robust",0.85,NA,0.5,NA,10.325,2.12506,0.075,0.02471,0.025,0.02471,0.45,0.37065,0.2,0.42007,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","C.J. Beathard","JAC","QB","13125","robust",0.650066666666667,0.88975768,0.464333333333333,0.6355412,6.4,1.03782,0,0,0.03,0.029652,0,0.03177,0.1,0,0,0,0.0025,0.002471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Jarrett Stidham","DEN","QB","14063","robust",1.125,0,0.7,0.14826,8,3.55824,0.075,0,0.025,0,0.125,0.14826,0.625,0.44478,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Blaine Gabbert","KC","QB","10262","robust",0.9,NA,0.5,NA,8.325,1.11195,0.025,0.02471,0.125,0.12355,0.3,0.2471,-0.075,0.22239,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Malik Willis","TEN","QB","15694","robust",1.2,0.44478,0.7,0.29652,7.4,2.37216,0,0,0.05,0.07413,1.55,1.40847,6.3,4.89258,0.05,0.07413,0.15,0.22239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Kyle Allen","BUF","QB","13879","robust",0.7,1.03782,0.45,0.66717,6,4.00302,0.05,0.07413,0,0,0.05,0.07413,0.05,0.07413,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Easton Stick","LAC","QB","14069","robust",0.2,0.29652,0.05,0.07413,3.45,3.63237,0,0,0.05,0.07413,0.1,0.14826,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Tim Boyle","NYJ","QB","13873","robust",0,NA,0,NA,5.9,0,0,0,0.1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Josh Jacobs","LVR","RB","14073","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6,0.889559999999999,73.0925,4.010433,0.4925,0.103782,0.096,0.0059304,0,NA,0,NA,2.81,0.192738,21.38,1.156428,0.05,0.022239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Saquon Barkley","NYG","RB","13604","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3775,0.7413,73.75,6.797721,0.3,0.014826,0.096,0.0059304,0,NA,0,NA,3.3425,0.422541,22.1375,2.335095,0.105,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Ankle",2023,11
"60","Christian McCaffrey","SF","RB","13130","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.475,1.4826,69.5,5.9304,0.6825,0.096369,0.106,0.00889560000000001,0,NA,0,NA,4.82,0.570801000000001,41.35,2.66868,0.3,0.022239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Derrick Henry","TEN","RB","12626","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0.310334230841883,69.53,5.055666,0.3975,0.037065,0.095,0.00741300000000001,0.03,0,0,NA,2,0,17.9,1.4826,0.05,0.059304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Devin Singletary","HOU","RB","14080","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.475,1.564143,63.37,3.40998,0.4,0.14826,0.094,0.00889560000000001,0,NA,0,NA,1.41,0.51891,10.575,3.18759,0.055,0.037065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
