"","player","team","position","id","avg_type","pass_att","pass_att_sd","pass_comp","pass_comp_sd","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","season_year","week"
"11","Jordan Love","GB","QB","14782","robust",34.325,1.03782,21.55,0.7413,245.75,2.2239,1.71,0.237216,0.85,0.185325,3.295,0.459606,14.155,0.459605999999999,0.11,0.029652,0.11125,0.0111195,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Jake Browning","CIN","QB","14358","robust",33.155,1.275036,22.705,1.349166,242.5,21.4977,1.4,0,0.8,0.118608,3.6825,0.29652,14.4325,2.07564,0.15,0.07413,0.08875,0.0333585,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Trevor Lawrence","JAC","QB","15237","robust",34.9625,1.36503631141024,22.8699279414597,0.963689999999998,238.6575,10.845219,1.2,0.29652,0.87,0.14826,3.9,0.44478,18.125,1.63086,0.175,0.037065,0.26,0.029652,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Joe Flacco","CLE","QB","9064","robust",36.6,2.6901198055756,21.6,1.48548962993229,230.5075,20.90466,1.28,0.163086,0.895,0.14826,1.705,0.44478,4.3925,3.365502,0.05,0.059304,0.2575,0.0630105,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Gardner Minshew","IND","QB","14067","robust",33.1,0.7413,21.275,0.96369,232.36,10.148397,1.1975,0.29652,0.85,0.07413,2.6520493930119,0.599116860158883,8.5075,1.386231,0.1,0.044478,0.2675,0.02409225,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Jalen Hurts","PHI","QB","14783","robust",31.6896749690697,0.7413,20.8842504364161,0.37065,243.5575,1.37140500000002,1.46,0.0593040000000001,0.8,0.155673,9.275,0.518909999999999,41.785,2.327682,0.75,0.207564,0.235,0.0259455,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Easton Stick","LAC","QB","14069","robust",34.05,0.837001284886558,21.0025,0.281693999999997,223.92,8.45081999999998,1,0.14826,0.925,0.0741300000000001,2.79974814462006,0.44478,12.875,1.868076,0.055,0.059304,0.10625,0.0185325,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Lamar Jackson","BAL","QB","13593","robust",30.5,0.7413,20.4925,0.496671000000001,231.3,6.41224500000003,1.3025,0.0889560000000001,0.595,0.140847,8.86341969882387,0.71633390904746,49.9,2.52042,0.3,0.00741300000000001,0.22,0.014826,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Baker Mayfield","TB","QB","13590","robust",33.325,1.03782,20.973824823956,0.850752683997116,226.75,8.087583,1.23,0.185325,0.8425,0.051891,3.3,0.148259999999999,11.975,1.85325,0.1,0.007413,0.17,0.029652,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Zach Wilson","NYJ","QB","15239","robust",33.275,2.86942239333977,19.925,0.856158547201214,207.26,12.15732,0.9225,0.0815429999999999,0.95,0.0741300000000001,2.95,0.0741300000000004,15.57,1.571556,0.06,0.037065,0.2225,0.05745075,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Will Levis","TEN","QB","16149","robust",30.4857806337533,1.527078,18.6717224991209,0.415128000000002,224.85,6.37518000000002,1.11,0.207564,0.8,0.266868,2.9,0.59304,10.11,5.33736,0.1,0,0.19875,0.0037065,0.08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Derek Carr","NO","QB","11644","robust",32.675,0.666165132397716,21.0735146480025,0.845082,228.85,4.09197600000001,1.1475,0.22239,0.8,0.118608,1.5,0.37065,5.15,0.585627,0,0,0.135,0.0259455,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Aidan O'Connell","LVR","QB","16159","robust",30.7,1.497426,19.6230734785423,1.02639495714715,220.7,10.08168,1.065,0.118608,0.935,0.163086,1.66435942844546,0.402201422773535,5,2.283204,0.1,0,0.195,0.014826,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Davis Mills","HOU","QB","15252","robust",24.725,6.30105,14.61,2.44629,150.6,80.705331,0.74,0.22239,0.4,0.22239,1.55,0.474432,5.49,1.92738,0.025,0,0.1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Russell Wilson","DEN","QB","10703","robust",30.975,0.659757,20.3533855228916,0.585626999999999,218.1275,4.4478,1.43,0.133434,0.7,0.081543,5.35,0.51891,26.375,3.7065,0.185,0.022239,0.17375,0.0259455,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Kyler Murray","ARI","QB","14056","robust",32.3715639789158,1.77634451028115,20.9431260049901,1.312101,214,10.956414,1,0.029652,0.8425,0.170499,5.34574214202882,0.29872059954385,26.1,2.120118,0.2575,0.081543,0.14,0.044478,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Bryce Young","CAR","QB","16148","robust",30.0200220538404,4.83321060595247,18.3,1.63078373603552,186.75,15.5673,0.9,0.22239,0.7625,0.0889560000000001,3.39,1.378818,15,2.74281,0.0625,0.037065,0.215,0.014826,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Desmond Ridder","ATL","QB","15697","robust",27.925,3.48411,17.475,0.815430000000001,192.025,9.71103000000002,1,0.0889560000000001,0.815,0.044478,4.825,0.474526657633751,18.55,3.046743,0.2025,0.00741299999999999,0.28,0.014826,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Mitchell Trubisky","PIT","QB","13115","robust",29.2,1.4826,18.7,1.03782,204.0075,12.053538,1.05,0.103782,0.8275,0.118608,3.7325,0.59304,14.8775,3.306198,0.185,0.029652,0.14,0.059304,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Tommy DeVito","NYG","QB","16441","robust",28.0773941559632,1.4826,17.9680983421162,2.505594,184.665,19.822362,1.015,0.029652,0.8,0.281694,5.4575,0.785778,26.345,4.00302,0.185,0.029652,0.18875,0.0333585,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Bailey Zappe","NE","QB","15696","robust",30.1702389933928,0.357241326416398,19.020364529996,0.120769808688414,196.64,10.734024,0.9,0.14826,0.8825,0.14826,2.86602500711994,1.20698470222409,10.7,6.37518,0.06,0.044478,0.11,0.029652,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Case Keenum","HOU","QB","10948","robust",13.2687481507752,6.00453,8.51008698674863,3.839934,110.025,3.48411,0.8175,0.37065,0.36,0.059304,1.13539598308933,0.489258,5.1825,0.0815430000000002,0.1,0.022239,0.1,0,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Justin Fields","CHI","QB","15238","robust",28.61,1.764294,17.1888192282125,1.3509166122522,184.495,11.1195,1.055,0.0741300000000001,0.6775,0.274281,10.85,0.222390000000001,57.5,6.00453,0.295,0.140847,0.2425,0.03150525,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","C.J. Stroud","HOU","QB","16150","robust",23.5,NA,14.6,NA,187,0,1,NA,0.7,NA,2.1,NA,8,0,0.2,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D","Concussion",2023,15
"35","Kenny Pickett","PIT","QB","15692","robust",22,NA,14.9,NA,175,0,0.3,NA,0.5,NA,3,NA,8,0,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O","Ankle",2023,15
"36","Drew Lock","SEA","QB","14057","robust",8.6,NA,5.3,NA,65.406,32.9181678,0.335,NA,0.26,NA,0.8,NA,2.8,0.88956,0.00397575757575758,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Ryan Tannehill","TEN","QB","10697","robust",1.15595904095904,NA,0.727075174825175,NA,16.6725,10.793328,0.065,0.051891,0.13,0.044478,0.3,NA,1.455,0.541149,0.000999313186813187,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Mac Jones","NE","QB","15241","robust",4.95,NA,3.15,NA,33.65,39.06651,0.15,0.22239,0.15,0.22239,0.4,0.59304,1,1.4826,0,0,0.05,0.07413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Taylor Heinicke","ATL","QB","12476","robust",2.5,1.77912,1.525,1.18608,20.225,2.66868,0.15,0.14826,0.025,0,0.4,0.44478,1.9,1.92738,0,0,0.025,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Sam Ehlinger","IND","QB","15250","robust",2.725,2.07564,1.775,1.18608,19.85,7.56126,0.1,0.14826,0,0,0.475,0.44478,1.55,1.63086,0,0,0.025,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Tyson Bagent","CHI","QB","16384","robust",1.1,NA,0.6,NA,18.95,11.46544,0.1,0.07413,0.15,0.04942,0.3,NA,2.55,2.00151,0.0207142857142857,0.020474,0.075,0.07413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Tyler Huntley","BAL","QB","14789","robust",2.5,1.77912,1.675,1.18608,18.275,4.15128,0.125,0.14826,0.025,0,0.825,0.44478,3.275,2.07564,0.025,0,0.025,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Jimmy Garoppolo","LVR","QB","11760","robust",0.65,NA,0.4,NA,13.206,7.012698,0.11,0,0.057,0.051891,0.2125,0.1667925,0.5,0.340998,0.001,0,0.00125,0.00185325,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Jaren Hall","MIN","QB","16154","robust",0.645079787234043,0.637596861702128,0.433962765957447,0.42892879787234,19.2875,8.191365,0,0,0.0925,0.00741300000000001,0.0741666666666667,0.0733063333333333,0.7925,0.363237,0,0,0.055,0.051891,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Jameis Winston","NO","QB","12140","robust",1.4,2.07564,0.8,1.18608,20.285,6.81996,0.1,0.014826,0.11,0.029652,0.15,0.036403125,0.105,0.014826,0,0,0.00125,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Andy Dalton","CAR","QB","10313","robust",1.625,1.92738,1.05,1.18608,12.9,4.59606,0.1,0.14826,0.025,0,0.3,0.44478,0.75,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Carson Wentz","LAR","QB","12610","robust",1.825,2.07564,1.075,1.18608,13.775,5.9304,0.075,0,0,0,0.275,0.29652,1.05,1.33434,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Max Duggan","LAC","QB","16155","robust",1.1187,1.10572308,0.590425,0.58357607,17.415,5.63388,0,0,0.1225,0.022239,0,0,0.2,0.07413,0,0,0.0025,0.002471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Trevor Siemian","NYJ","QB","12381","robust",0,0,0,0,13.3625,0,0.0125,0,0.105,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Tyrod Taylor","NYG","QB","10413","robust",1.91406578947368,2.48799787894737,1.24636842105263,1.62009164210526,14.015,6.182442,0.055,0.059304,0.065,0.029652,0.5355,0.0311346,3.145,0.207564,0.0025,0,0.05,0.07413,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Cooper Rush","DAL","QB","13124","robust",1.52610459861776,1.16246178527379,0.996502392344497,0.762552964593301,12.8325,5.507859,0.045,0.059304,0.0425,0.051891,0.525,0.44478,0.01,0.14826,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","AJ McCarron","CIN","QB","11643","robust",0.959019230769231,0.947894607692308,0.639346153846154,0.631929738461538,12.05,2.81694,0.0925,0.00741300000000001,0,0,0.01425,0.0140847,0.1675,0.066717,0,0,0.0025,0.002471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Marcus Mariota","PHI","QB","12141","robust",1.3,1.77912,0.825,1.18608,10.55,7.26474,0.075,0,0.025,0,0.4,0.44478,1.7,1.63086,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Clayton Tune","ARI","QB","16160","robust",2.4,3.55824,1.4,2.07564,10.35,8.37669,0,0,0.25,0.37065,0.7,1.03782,3.05,4.37367,0.05,0.07413,0.1,0.14826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Dorian Thompson-Robinson","CLE","QB","16158","robust",1.8,2.37216,0.975,1.33434,9.675,4.59606,0.025,0,0.1,0,0.475,0.14826,1.775,0.14826,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Brett Rypien","NYJ","QB","14065","robust",4.1,NA,1.8,NA,16,0,0,NA,0.2,NA,0.3,NA,1,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Sam Darnold","SF","QB","13592","robust",0.8,0.365522675,0.488492424242424,0.29652,8.1775,4.37367,0.04,0.044478,0,0,0.475,0.39536,0.03,0.696822,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Sean Clifford","GB","QB","16313","robust",0.75,0.44478,0.5,0.29652,7.975,0.148259999999999,0.075,0,0,0,0.15,0.14826,0.075,0.14826,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Mike White","MIA","QB","13598","robust",0.95,0.29652,0.625,0.14826,8.875,2.2239,0.075,0,0.05,0,0.4,0.44478,-0.15,0.29652,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Jarrett Stidham","DEN","QB","14063","robust",1.025,0.29652,0.625,0.14826,8.9,2.66868,0.075,0,0.075,0,0.1,0.14826,0.625,0.44478,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Teddy Bridgewater","DET","QB","11640","robust",0.7,NA,0.5,NA,6.35,6.15279,0.05,0.07413,0,0,0.15,0.22239,0.7,1.03782,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
