"","player","team","position","id","avg_type","pass_att","pass_att_sd","pass_comp","pass_comp_sd","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","week","season_year"
"18","DeVonta Smith","PHI","WR","2566409","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0666666666666667,0.04942,0,0,0,0,0,NA,0,NA,5.79,0.118608,70.95,0.622692000000002,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Tee Higgins","CIN","WR","2563731","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,4.5,0.148259999999999,61.65,1.11195,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Deebo Samuel","SF","WR","2562721","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96912565584114,NA,20.1033333333333,2.085524,0.190457944491069,0.000678948502458333,0.1,0,0,NA,0,NA,4.475,0.37065,55.5,6.019356,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Brandon Aiyuk","SF","WR","2565093","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.466666666666667,0.09884,0,0,0.0333333333333333,0.04942,0,NA,0,NA,4.25,0.207564,55.425,3.33585,0.295,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","JuJu Smith-Schuster","KC","WR","2558149","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0333333333333333,0.04942,0,NA,0,NA,4.1,0.0148259999999997,51.5,2.2239,0.25,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Tyler Boyd","CIN","WR","2555466","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0333333333333333,0.04942,0,0,0,0,0,NA,0,NA,3.5,0.7413,42.765,8.00604,0.19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Kadarius Toney","KC","WR","2566376","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,NA,4.15,0.0741299999999997,0.0476029411764706,0.0112721205882353,0,0,0,NA,0,NA,3.125,0.14826,37.05,8.8956,0.2,0.103782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Marquez Valdes-Scantling","KC","WR","2560907","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0,0,0,0,0,0,0,0,NA,0,NA,2.18,0.29652,34.74,0.444779999999996,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Jauan Jennings","SF","WR","2565114","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,2.03,0.207564,23.25,4.59606,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Quez Watkins","PHI","WR","2564880","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0333333333333333,0.04942,0,0,0,0,0,NA,0,NA,1.65,0.607866,19.5,2.37216,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Justin Watson","KC","WR","2560051","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0333333333333333,0.04942,0,0,0,0,0,NA,0,NA,1,0.14826,16,5.78214,0.07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Illness",21,2022
"29","Ray-Ray McCloud","SF","WR","2560801","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.95,0.84014,0,0,0,0,0,NA,0,NA,0.2,0.014826,2.175,0.622692,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Skyy Moore","KC","WR","2567805","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0,0.833333333333333,0.4942,0,0,0,0,0,NA,0,NA,0.865,0.29652,10.65,1.03782,0.05,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Zach Pascal","PHI","WR","2558877","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,0.6,0.59304,6.2,2.66868,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Trenton Irwin","CIN","WR","2562900","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.333333333333333,0.4942,0,0,0,0,0,NA,0,NA,0.7,0.37065,7.56,2.2239,0.07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Travis Kelce","KC","TE","2540258","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.59,0,0.005,0,0.0333333333333333,0.04942,0,NA,0,NA,6.65,0.326172,74.32,4.655364,0.8,0.133434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Back",21,2022
"34","George Kittle","SF","TE","2558266","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0333333333333333,0.04942,0,NA,0,NA,4.1,0.148259999999999,51.3,0.459606000000003,0.55,0.133434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Dallas Goedert","PHI","TE","2560995","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,4.215,0.0444780000000004,49,0,0.25,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Hayden Hurst","CIN","TE","2560747","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,4.05,0.148259999999999,35.34,6.049008,0.25,0.0593040000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Noah Gray","KC","TE","2566178","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,1.5,0,16.5,1.77912,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Jack Stoll","PHI","TE","2567061","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,NA,0.725,0,6.75,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Mitchell Wilcox","CIN","TE","2563749","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,0.5,0.185325,4.6,1.70499,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Bengals","CIN","DST","100006","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625,0.111195,2.015,0.0222389999999995,0,0,0.125,0.037065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","49ers","SF","DST","100029","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,0.548562,2.62,1.067472,0,0,0.125,0.037065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Chiefs","KC","DST","100016","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.785,0.022239,2.995,0.00741299999999984,0,0,0.13,0.044478,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Eagles","PHI","DST","100025","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0,3.355,0.659757,0,0,0.135,0.051891,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Jake Elliott","PHI","K","2558172","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00606060606060606,0.00898545454545455,0.4,0.22239,0.493506493506494,0.245110363636364,0.2,0.211992545454545,0.152597402597403,0.203616818181818,2.94375,0.0741299999999997,NA,NA,NA,NA
"45","Evan McPherson","CIN","K","2565953","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.435,0.0376721993726037,0.554304635761589,0.103782,0.5,0.0864031788079471,0.15,0.147769072847682,2.61,0.163086,NA,NA,NA,NA
"46","Harrison Butker","KC","K","2558245","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.022239,0.38875,0.0632055789473684,0.46,0.1198435,0.35,0.08710275,0.282543859649123,0.0506555000000001,2.37,0.103782,NA,NA,NA,NA
"47","Robbie Gould","SF","K","2506264","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.0105579090909091,0.689393939393939,0.226882727272727,0.4,0.121303636363636,0.376161616161616,0.133471439393939,0.143434343434343,0.0610262121212121,2.47,0.311346000000001,NA,NA,NA,NA
