"","player","team","position","id","avg_type","pass_att","pass_att_sd","pass_comp","pass_comp_sd","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","season_year","week"
"15","Baker Mayfield","TB","QB","13590","robust",33.8429199896199,2.99176817661047,21.356014194307,1.86216664447954,232.91,11.78667,1.2525,0.29652,0.83,0.066717,3.39,0.415153174734437,11.5175,1.03782,0.05,0.059304,0.17,0.029652,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Joshua Dobbs","MIN","QB","13119","robust",34.3175,2.2239,22.4,0.0593039999999987,228.175,10.08168,1.27,0.163086,0.8425,0.0889560000000001,4.53,0.978516,24.2,4.536756,0.25,0.07413,0.38,0.118608,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Aidan O'Connell","LVR","QB","16159","robust",31.9,1.11953749917345,20.5375,0.7413,226.9,20.90466,1.095,0.118608,0.95,0.118608,1.70487604765558,0.29652,5.05,1.55673,0.1,0,0.195,0.014826,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Derek Carr","NO","QB","11644","robust",27.075,7.40996775670266,17.775,4.63023608380914,200.925,39.14064,0.9775,0.22239,0.7,0.259455,1.4,0.563388,4.5,0.7413,0.02,0,0.1125,0.04633125,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Ribs",2023,14
"19","Joe Flacco","CLE","QB","9064","robust",31.6558123958982,6.6717,18.8915497277464,2.66868,207.25,25.930674,1,0,0.7125,0.14826,0.84125,0.29652,1.895,1.571556,0,0,0.1575,0.0630105,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Lamar Jackson","BAL","QB","13593","robust",29.1828609290775,0.919211999999999,19.445,0.822843,215.595,7.38334800000001,1.2425,0.155673,0.515,0.163086,8.84238560211769,0.282033212600636,48.66,1.838424,0.34,0.0593040000000001,0.245,0.0333585,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Zach Wilson","NYJ","QB","15239","robust",32.1,3.58906991038268,19.2129524511676,1.18608,207.1625,7.73175899999996,0.8,0.22239,0.935,0.096369,3.185,0.422541,15.8675,1.33434,0.065,0.044478,0.195,0.0037065,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Bryce Young","CAR","QB","16148","robust",31.975,0.815430000000001,19.3134126430091,0.378063000000001,192.445,10.244766,0.9375,0.0741300000000001,0.85,0.155673,2.75,0.51891,12.6,0.496671000000001,0.05,0.00741300000000001,0.194375,0.00555975,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Mitchell Trubisky","PIT","QB","13115","robust",27.955,3.55824,17.9080853190213,1.77912,192.2575,21.245658,0.985,0.14826,0.84,0.14826,3.525,0.59304,11.9475,3.543414,0.1,0,0.1025,0.00741300000000001,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Desmond Ridder","ATL","QB","15697","robust",28.75,1.11195,18.025,0.7413,202.4,7.413,1.05,0.0741300000000001,0.7425,0.14826,4.30441798223415,0.578214,17.69,1.4826,0.2,0.00741299999999999,0.3075,0.06857025,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","C.J. Beathard","JAC","QB","13125","robust",17.6049162666318,12.15732,10.7,10.82298,113.5,59.304,0.5,0.622692,0.53,0.133434,1.45,0.751184,3.75,5.426316,0.0425,0.029652,0.03125,0.0630105,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Will Levis","TEN","QB","16149","robust",30.8861760461575,1.92738,18.4319237759481,1.11536723911721,208.875,12.82449,0.995,0.014826,0.8,0.163086,2.525,0.29652,8.15,4.29954,0.1,0,0.165,0.051891,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Justin Fields","CHI","QB","15238","robust",29.575,0.778365000000001,18.225,0.59304,204.05,7.44265199999999,1.2,0.22239,0.7275,0.170499,9.8375,0.259455000000001,52.75,1.40847,0.3,0.022239,0.2425,0.03150525,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Russell Wilson","DEN","QB","10703","robust",29.4718065973959,0.850438922598226,19.50349449167,0.751661866699744,210.055,7.37593500000001,1.225,0.14826,0.675,0.081543,5.80121892808785,0.126021,28.2775,1.912554,0.19,0.014826,0.1925,0.00741300000000001,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Trevor Lawrence","JAC","QB","15237","robust",14.65,NA,9.085,NA,134.60375,39.839933,0.715,NA,0.4,NA,1.665,NA,10.79375,2.81694,0.124519974799794,0.0564572585526994,0.16875,0.0555975,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Ankle",2023,14
"30","Jameis Winston","NO","QB","12140","robust",16.32,9.13372338730223,10.03,5.58223509976451,115.23,66.057243,0.6,0.44478,0.57,0.318759,1,0.59304,2.75,2.07564,0.01,0,0.00125,0.00185325,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Dorian Thompson-Robinson","CLE","QB","16158","robust",13.52,5.752488,8.385,3.543414,86.105,46.360902,0.41,0.207564,0.2875,0.185325,2.325,1.11195,9.44,6.049008,0.05,0.07413,0.1,0.07413,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Tommy DeVito","NYG","QB","16441","robust",27.22812460976,1.808772,17.5572903675741,0.830256000000003,181.1475,10.541286,1,0.14826,0.8,0.29652,4.3,2.07564,21,6.59757,0.135,0.103782,0.185,0.044478,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Bailey Zappe","NE","QB","15696","robust",25.843558338664,3.65347237161301,15.8810857682073,2.40825103977639,171.8,16.130688,0.6775,0.133434,0.9,0.14826,2.575,0.504084,9.6975,1.18608,0.03,0,0.09625,0.0111195,0.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Tyrod Taylor","NYG","QB","10413","robust",0.884508196721312,0.874247901639344,0.584758196721312,0.577975001639344,20.985,8.880774,0.115,0.014826,0.06,0.059304,0.0194318181818182,0.0192064090909091,0.335,0.133434,0.015,0.014826,0.1,0.07413,0.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ribs",2023,14
"35","Taylor Heinicke","ATL","QB","12476","robust",2.9,1.77912,1.75,1.18608,24.275,2.37216,0.15,0.14826,0.025,0,0.375,0.44478,1.9,1.92738,0,0,0.025,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Sam Ehlinger","IND","QB","15250","robust",4.7,6.96822,3.15,4.67019,35.15,44.25561,0.15,0.22239,0,0,0.55,0.81543,2,2.9652,0,0,0.05,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Ryan Tannehill","TEN","QB","10697","robust",1.1,NA,0.7,NA,20.75,13.5905,0.1,0.07413,0.125,0.09884,0.325,0.2471,1.2,0.96369,0,0,0.025,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Tyson Bagent","CHI","QB","16384","robust",1.2,NA,0.7,NA,21.7,12.94804,0.1,0.07413,0.15,0.04942,0.3,NA,2.275,1.68028,0.0320833333333333,0.0317111666666667,0.05,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Mac Jones","NE","QB","15241","robust",4.55,NA,2.9,NA,41.875,12.87391,0.175,0.09884,0.275,0.09884,0.45,NA,1.525,0.46949,0,0,0.025,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Tyler Huntley","BAL","QB","14789","robust",1.1,1.63086,0.7,1.03782,11.8,0.889560000000001,0.1,0,0.05,0.014826,0.15,0.0735523636363636,0.8,0.29652,0.015,0,0.01375,0.014826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Jimmy Garoppolo","LVR","QB","11760","robust",0.7,NA,0.45,NA,13.735,7.2751182,0.11,0,0.057,0.051891,0.2125,0.1667925,0.4,0.3202416,0.001,0,0.00125,0.00185325,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Davis Mills","HOU","QB","15252","robust",2.425,2.07564,1.5,1.18608,17.525,5.33736,0.1,0.14826,0.075,0,0.4,0.44478,1.5,1.03782,0.025,0,0.025,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","AJ McCarron","CIN","QB","11643","robust",1.1,1.63086,0.7,1.03782,15.175,4.15128,0.08,0.118608,0.05,0,0.1,0,0.3875,0.14826,0,0,0.00125,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Nick Mullens","MIN","QB","13968","robust",1.3,NA,0.9,NA,15.025,7.73423,0.075,0.02471,0.05,0.04942,0.3,NA,1.3,0.88956,0,0,0.025,0.02471,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Andy Dalton","CAR","QB","10313","robust",1.95,2.89107,1.3,1.92738,17.9,19.42206,0.1,0.14826,0.05,0.07413,0.3,0.44478,0.5,0.7413,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Mason Rudolph","PIT","QB","13595","robust",0.666931034482759,NA,0.419919540229885,NA,17.9975,10.6710135,0.0475,0.0704235,0.0925,0.022239,0.333333333333333,0.4942,1.33333333333333,1.9768,0.0025,0,0.00333333333333333,0.004942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Carson Wentz","LAR","QB","12610","robust",2.2,3.26172,1.3,1.92738,17.25,11.49015,0.05,0.07413,0.1,0,0.3,0.44478,1,1.4826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Cooper Rush","DAL","QB","13124","robust",1.5,2.2239,0.9,1.33434,17.05,3.26172,0.035,0,0.04,0,0.15,0.0988400000000001,0.2,0,0,0,0.0025,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Trevor Siemian","NYJ","QB","12381","robust",0,0,0,0,16.475,8.117235,0.03,0.044478,0.14,0.059304,0,0,0.025,0.037065,0.005,0.007413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Malik Cunningham","NE","QB","16157","robust",0,0,0,0,16.01,7.872606,0.025,0.037065,0.11,0.014826,0,0,0.11,0.014826,0.005,0.007413,0.005,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Sam Darnold","SF","QB","13592","robust",0.680526315789474,0.831816631578947,0.37428947368421,0.516803147368421,9.05,1.33434,0.03,0,0.06,0.029652,0.3,0.44478,0.01,0.029652,0,0,0.00125,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Marcus Mariota","PHI","QB","12141","robust",1.275,1.77912,0.825,1.18608,9.55,8.59908,0.075,0,0.075,0,0.425,0.44478,1.7,1.63086,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Drew Lock","SEA","QB","14057","robust",1.4,NA,0.5,NA,9.725,4.74432,0.025,0.02471,0.05,0.04942,0.175,0.09884,0.95,0.71659,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Brett Rypien","NYJ","QB","14065","robust",4.4,NA,2,NA,17,0,0,NA,0.2,NA,0.3,NA,1,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Mike White","MIA","QB","13598","robust",1.21235217391304,0.407861111304348,0.808608695652174,0.189171165217391,14.1,1.675338,0.06,0.044478,0.0375,0.037065,0.24077380952381,0.22239,0.225,0.244629,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Teddy Bridgewater","DET","QB","11640","robust",0.75,NA,0.45,NA,9.9,1.63086,0.075,0.02471,0.025,0.02471,0.475,0.39536,0.2,0.42007,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Jarrett Stidham","DEN","QB","14063","robust",1,0.14826,0.625,0.14826,8.125,2.9652,0.075,0,0.025,0,0.1,0.14826,0.625,0.44478,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Sean Clifford","GB","QB","16313","robust",0.725,0.29652,0.475,0.14826,7.3,0.44478,0.075,0,0,0,0.175,0.14826,0.075,0.14826,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Blaine Gabbert","KC","QB","10262","robust",0.9,NA,0.5,NA,8.15,1.21079,0.025,0.02471,0.125,0.12355,0.325,0.27181,-0.1,0.2471,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Kyle Allen","BUF","QB","13879","robust",0.7,1.03782,0.45,0.66717,6.85,3.78063,0.05,0.07413,0,0,0.05,0.07413,0.05,0.07413,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Easton Stick","LAC","QB","14069","robust",0.3,0.44478,0.15,0.22239,3.75,2.59455,0.05,0.07413,0,0,0.05,0.07413,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
