"","player","team","position","id","avg_type","pass_att","pass_att_sd","pass_comp","pass_comp_sd","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","injury_status","injury_details","season_year","week"
"11","Trevor Lawrence","JAC","QB","15237","robust",591.292506454949,21.6367437490453,387.061685406106,16.82751,4111.015,75.5607090000002,26.52,1.504839,11.475,2.14977,64.3187826036634,5.1891,296.8,20.0151,3.51,0.51891,5.5925,0.29096025,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Derek Carr","NO","QB","11644","robust",531.530551667775,39.1571018052872,346.269705061359,18.0942584479403,4015.17,234.013584,24.79,1.623447,12.005,1.4826,33.0875,1.92738,115.425,12.6021,0.6325,0.392889,1.3625,0.47257875,0.53,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Geno Smith","SEA","QB","11150","robust",563.475627708767,25.0939356410182,380.918468054346,12.30558,4113.505,152.722626,27.55,0.748713000000001,11.7075,0.763539000000001,62.875,3.298785,324.425,13.3434,1.545,0.7413,3.275,0.22239,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Baker Mayfield","TB","QB","13590","robust",477.923229876124,192.006277228682,294.948620698029,119.734776,3142.385,1131.9651,17.2875,7.11648,11.005,4.344018,34.4723623716518,14.0847,105.4625,50.85318,1.0725,0.214977,2.3175,0.0815429999999999,1.35,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Jimmy Garoppolo","LVR","QB","11760","robust",498.1,20.7564,327.1,14.67774,3713,207.445392,23.18,2.81694,12.0575,1.022994,29.73,4.388496,61.25,27.4281,1.465,0.489258,1.5175,0.35767725,0.38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Jalen Hurts","PHI","QB","14783","robust",506.412701546802,18.9709751634165,327.192000371282,15.5673,3874.15,97.0435829999999,24.145,2.386986,9.615,0.81543,162.6,16.45686,799.3225,70.8163889999999,11.005,0.882147000000001,2.624375,0.27242775,4.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Deshaun Watson","CLE","QB","13113","robust",526.702356644919,31.3347409854293,334.61697606233,16.90164,3872.5,169.46118,24.31,2.194248,11.125,1.4826,98.5,15.71556,487.8,95.03466,3.725,0.637518,1.2825,0.20941725,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Russell Wilson","DEN","QB","10703","robust",524.639310665779,11.6798612746006,326.65,4.00301999999998,3848.4,64.0483200000001,23.3075,2.112705,11.4,0.96369,63.0862297415418,3.7065,311.0275,28.488159,2.955,0.44478,1.9025,0.0963689999999999,0.53,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Brock Purdy","SF","QB","15698","robust",447.575,42.9954,289.675,18.5325,3461.6,283.47312,24.125,2.194248,9.8,2.9652,39.5,6.6717,115.725,79.24497,1.775,0.926625,1.1575,0.10563525,1.63,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Jordan Love","GB","QB","14782","robust",523.3821633347,28.31766,333.281685371107,16.4469482687968,3679.75,183.1011,23.225,1.4826,13.6075,1.467774,50.24,15.611778,181.6325,102.084423,1.7125,0.541149,1.475,0.0741300000000001,1.34,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Ryan Tannehill","TEN","QB","10697","robust",462.58513611213,44.84865,299.191198472012,27.05745,3368.8825,246.1116,19.1575,2.246139,10.565,1.749468,42.8349790426911,6.00453,181.1625,27.94701,2.7,1.742055,2.296875,0.10192875,0.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Mac Jones","NE","QB","15241","robust",535.85,23.6931442795115,352.715,16.3291755055029,3722.915,84.2561580000002,21.885,1.845837,13.1625,0.681996,51.825,3.736152,143.65,24.31464,1.1,0.14826,1.93625,0.0630105,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Kenny Pickett","PIT","QB","15692","robust",536.485770736615,51.81687,343.84962120153,38.1016967867778,3570.75,257.9724,19.81,2.898483,12.0375,0.889559999999999,67.3175,2.82435299999999,304.98,54.1149,3.085,0.711648,1.275,0.1667925,1.86,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","C.J. Stroud","HOU","QB","16150","robust",531.794241094451,34.8411,331.625,19.3008933768454,3445.9,203.383068,20,1.793946,14,1.616034,44.6689435926949,5.17114154105879,176.75,42.2541,1.5,0.7413,2.2775,0.16493925,1.29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Sam Howell","WAS","QB","15693","robust",519.600587081441,18.5325,319.05,11.8608,3439.8,228.179553,19.05,3.7065,12.475,2.81694,60.37,20.7527747885599,265.6,111.202413,2.2175,1.33434,2.476875,0.07598325,1.08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Lamar Jackson","BAL","QB","13593","robust",498.475,29.4762068036209,313.2325,21.7016319757769,3539.145,172.033491,25.5,1.022994,11.9,1.438122,154.3,21.12705,943.85,50.4084,5.215,2.44629,2.7525,0.244629,2.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Daniel Jones","NYG","QB","14059","robust",530.981252480439,18.68076,344.943989227546,12.6021,3499.5075,214.080027,20.555,0.896973000000001,9.45,1.63086,117.175,5.1891,646.34,44.211132,4.8625,1.000755,3.1075,0.0796897499999999,2.53,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Bryce Young","CAR","QB","16148","robust",514.06142304943,10.8187561960144,320.75,18.5325,3561.5,59.1928049999999,19.5,3.550827,12.87,1.401057,47.5425,6.22692,210.75,57.8214,1.8825,1.149015,2.1025,0.14640675,1.38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Anthony Richardson","IND","QB","16152","robust",477.032289024622,38.9533867306498,286.415,20.1738423249449,3118.77,260.996904,17.4625,1.519665,13,1.593795,119.31,48.33276,657.75,191.455551,5.5,0.911799,2.39375,0.0926625,1.21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Joshua Dobbs","ARI","QB","13119","robust",148.51,37.73217,92.0725,22.01661,979.6425,431.236449,4.7825,2.424051,5,2.357334,16.1,11.71254,73.25,63.099456,0.5,0.7413,0.9175,0.0222389999999999,1.37,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Desmond Ridder","ATL","QB","15697","robust",440.855124979655,54.4555274103255,275.758631142801,38.2025430646333,2978.75,295.200486,17.5,4.52193,9.375,1.578969,49.5640713927214,19.4637844936975,215.51,81.009264,1.505,0.59304,3.3725,0.20200425,1.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Justin Fields","CHI","QB","15238","robust",428.883488330709,16.4089538683392,266.020630355714,13.93644,3051.43,144.5535,21.025,2.2239,12.805,2.335095,160.45,19.1448576508841,1027.505,58.518222,6.5,0.437367,2.48,0.355824,1.38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Kyler Murray","ARI","QB","14056","robust",413.366739054316,33.3095092877182,266.25,38.058342,2756.8575,145.2948,14.1,1.4826,9.125,2.07564,71.275,10.82298,387.35,49.22232,2.875,0.7413,2.66666666666667,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Knee - ACL",2023,0
"34","Gardner Minshew","IND","QB","14067","robust",114.083621163863,82.2843,72.1,51.00144,816.8575,701.12154,4.7,2.9652,2.515,1.92738,12.85,7.29604743564169,41.225,10.3782,0.15,0,1.405,0.607866,1.55,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Trey Lance","DAL","QB","15240","robust",57.65,52.55817,34.75,31.72764,921.975,962.2074,0.9,0.7413,1.325,1.70499,12.1,10.74885,31.225,26.16789,0.075,0.07413,0.125,0.12355,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Jacoby Brissett","WAS","QB","12616","robust",106.65,60.5019713133713,64.45,35.5824,721.4,455.1582,3.775,2.52042,2,0.88956,17.25,16.3086,63.25,67.75482,0.6,0.59304,0.57,0.163086,0.53,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Kyle Trask","TB","QB","15242","robust",179.825,81.543,107.8,35.5824,1148.2775,412.296234,5.9225,2.950374,5.19,0.355824,9.07373344384661,8.8956,35.35,40.875282,0.15,0,0.3775,0.0481845,0.79,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Mitchell Trubisky","PIT","QB","13115","robust",68.3,15.198236182843,43.15,5.9304,461,139.80918,2.3,1.4826,2,0.44478,6.85,1.4826,24,4.4478,0.1,0,0.0666666666666667,0.09884,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Davis Mills","HOU","QB","15252","robust",86.5096925687277,26.7522661365318,52.3448317289319,19.5549950426288,550.71,204.776712,2.37,1.4826,3,2.14977,9.75,5.42935097178628,25.77,11.519802,0.215,0.29652,0.6,0.474432,0.74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Tyler Huntley","BAL","QB","14789","robust",78.3413791500815,45.36756,56.5,29.50374,513.8,317.2764,2,1.03782,1.4,0.44478,21.5,19.71858,90,48.1845,0.5,0.29652,2,2.2239,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Hamstring",2023,0
"41","Sam Darnold","SF","QB","13592","robust",89,40.0302,56,19.79271,618,93.10728,3.95,1.55673,2.5,1.40847,13.15,0.7413,43.85,8.67321,0.6,0.44478,0.933333333333333,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Brian Hoyer","LVR","QB","9714","robust",88,19.2738,54.234488338078,14.826,648,186.8076,4,0,3,1.77912,6.8,1.4826,19.95,20.7564,0.1,0,0.315,0.467019,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Malik Willis","TEN","QB","15694","robust",79.1,76.20564,45.5,48.33276,535.305,552.728106,2.2,3.26172,2.475,2.9652,22.1737765063521,18.97728,95.5,81.543,0.645,0.59304,1.0125,0.481845,0.76,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Andy Dalton","CAR","QB","10313","robust",76.35,66.86526,49.45,42.10584,549,391.4064,3.05,1.4826,2,1.4826,8,5.1891,22.4,13.3434,0,0,0.3,0.14826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Zach Wilson","NYJ","QB","15239","robust",113.569432143927,13.5492801931716,58.375,8.30256,620.575,113.71542,1.975,1.4826,3.5,2.07564,11.4,6.22692,51.35,55.74576,0.375,0.29652,0.8,0.44478,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Taylor Heinicke","ATL","QB","12476","robust",103.586303892002,17.64294,64.9,11.4139888097227,741.65,122.447934,4.19,0.889559999999999,2.975,1.33434,13.65,6.07866,45.25,17.7912,0.1475,0,1.1675,0.0481845,0.63,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Teddy Bridgewater","DET","QB","11640","robust",67.2276899989275,33.50676,40.575,23.49921,490.3,286.8831,2.55,1.4826,1.9,1.4826,5.075,1.55673,19.425,5.9304,0,0,0.05,0.04942,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Stetson Bennett","LAR","QB","16153","robust",41.65,39.51129,26.25,23.35095,307.5,266.1267,1.5,0.7413,1.3,1.4826,6.09297959770115,3.39957155155172,18,6.07866,0.1,0,0.21,0.177912,0.7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Jarrett Stidham","DEN","QB","14063","robust",60.3,56.78358,34.1,31.28286,351.5,285.4005,2.35,1.4826,1.55,0.88956,4.15,1.92738,14,11.56428,0,0,0.133333333333333,0.19768,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Mike White","MIA","QB","13598","robust",87.2,25.9141160387613,50.05,9.82855183628366,591,149.772252,2.6,0.548562,3.265,1.26021,7.9,5.75400576291262,12,11.075022,0.05,0.07413,0.365,0.326172,0.65,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Will Levis","TEN","QB","16149","robust",82.4092755181535,28.4384162335711,50.5,19.2738,556,78.5778,3,1.4826,2.6,1.4826,12,4.4478,49.15,13.3434,0,0,0.4,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Bailey Zappe","FA","QB","15696","robust",106.204678650509,20.0012268655098,61.85,5.9304,645.525,4.59606000000003,3.125,0.7413,3.175,1.4826,6.975,0,12.3,10.3782,0.025,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
