"","player","team","position","id","avg_type","pass_att","pass_att_sd","pass_comp","pass_comp_sd","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","injury_status","injury_details","season_year","week"
"169","Jake Funk","IND","RB","15480","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.315,0.044478,5.4,0.593039999999999,0.015,0,0.00125,0,0,NA,0,NA,0.46,0.029652,2.8,0.0148259999999997,0.005,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Brandon Bolden","LVR","RB","10932","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,2.3875,1.08724,0.00439613526570048,0.00562242028985507,0,0,0,NA,0,NA,0.385,0.128492,2.91,0.795662,0.0218820261437909,0.0191571946405229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","Chase Brown","CIN","RB","16181","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,3.084,0.9755508,0.0100326203208556,0.007413,0,0,0,NA,0,NA,0.208,0,1.791,0.155673,0.000880628272251309,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","Patrick Ricard","BAL","RB","13455","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475,0,1.625,0.37065,0.0025,0,0,0,0,NA,0,NA,0.305,0.118608,2.0425,0.785778,0.0025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","Kyle Juszczyk","SF","RB","11367","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,1.905,0.5100144,0.0105617928286853,0.014826,0,0,0,NA,0,NA,0.9,0.29652,8.695,1.586382,0.02,0.022239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","Michael Burton","DEN","RB","12325","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.395,0.266868,1.4925,0.44478,0.0025,0,0,0,0,NA,0,NA,0.2075,0,1.26,0.29652,0.0025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","Keith Smith","ATL","RB","12040","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.29652,0.8,0.88956,0,0,0,0,0,NA,0,NA,0.2,0,1.0825,0.14826,0.0025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","Kirk Merritt","NO","RB","15046","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175,0,0.5,0,0,0,0,0,0,NA,0,NA,0.13,0,1.09,0.29652,0.0025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","C.J. Ham","MIN","RB","12923","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358512820512821,0.07413,1.3,0.22239,0.05,0.0484392030769231,0,0,0,NA,0,NA,0.8,0.0222389999999999,5.01,0.748713,0.015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","Adam Prentice","NO","RB","15650","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3975,0.14826,1.265,0.340998,0.0025,0,0,0,0,NA,0,NA,0.265,0.044478,1.2825,0.340998,0.0025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","Khari Blasingame","CHI","RB","14552","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,0.103782,1.18,0.415128,0.005,0.007413,0,0,NA,NA,NA,NA,0.14,0.059304,0.94,0.504084,0.005,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Jason Cabinda","DET","RB","13906","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.059304,1.105,0.155673,0.005,0.007413,0,0,NA,NA,NA,NA,0.225,0.037065,1.75,0.37065,0.01,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","Reggie Gilliam","BUF","RB","15103","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285,0.103782,0.865,0.103782,0.0025,0,0,0,0,NA,0,NA,0.575,0.22239,4.42,2.579724,0.0075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","Giovanni Ricci","CAR","RB","15054","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.014826,1.19,0.014826,0.005,0.007413,0,0,NA,NA,NA,NA,0.215,0.022239,1.715,0.022239,0.005,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","Ty Johnson","FA","RB","14095","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185,0.126021,0.77,0.548562,0.005,0.007413,0,0,NA,NA,NA,NA,0.18,0.118608,1.35,0.96369,0.005,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","Jakob Johnson","LVR","RB","14359","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.044478,0.91,0.311346,0.005,0.007413,0,0,NA,NA,NA,NA,0.325,0.111195,1.73,0.103782,0.005,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","Nick Bellore","SEA","RB","10514","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.22239,0.84,0.0889560000000001,0,0,0,0,0,NA,0,NA,0.19,0.088956,1.1025,0.7413,0.0025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","Ronnie Rivers","LAR","RB","15726","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365,0.059304,0.9625,0.0741300000000001,0,0,0,0,0,NA,0,NA,0.2125,0,1.37,0.415128,0.0025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","Alec Ingold","MIA","RB","14420","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225,NA,0.8075,0.3076395,0.0110737257281553,0.014826,0,0,0,NA,0,NA,1.1,0.44478,6.6,0.859908,0.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Taiwan Jones","NYG","RB","10368","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0.17,0.103782,1.255,0.971103,0.005,0.007413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","Justin Jefferson","MIN","WR","14836","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.118608,0.85,0.22239,0,0,0,0,0,NA,0,NA,7.31,0.563388,99.865,5.685771,0.4975,0.214977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","Tyreek Hill","MIA","WR","12801","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,2.76571428571429,0.7413,0.0140314539375072,0.007413,0,0,0,NA,0,NA,7.05,0.37065,98.1875,9.28107599999999,0.7,0.14826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","Davante Adams","LVR","WR","11675","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.059304,0.217857142857143,0.29652,0,0,0,0,0,NA,0,NA,6.205,0.303933,83.265,5.144622,0.5,0.103782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","Ja'Marr Chase","CIN","WR","15281","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.474960723487039,NA,1.9,0.108018,0.00207916339612768,0,0.1,0,0,NA,0,NA,6.475,0.400301999999999,85.2,5.63388,0.65,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","Keenan Allen","LAC","WR","11222","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,1.315,0.318759,0.00118076934403465,0,0,0,0,NA,0,NA,6.7825,0.29652,77.495,3.66202200000001,0.4,0.118608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","Chris Olave","NO","WR","15754","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.005,0,0,0,0.1,0,0,NA,0,NA,5.625,0.340998,77.65,2.9652,0.37,0.103782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","Amon-Ra St. Brown","DET","WR","15287","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.479943239245655,NA,3.71071428571429,0.354765,0.00524761690584387,0,0,0,0,NA,0,NA,6.6925,0.37065,78.5325,4.23282300000001,0.495,0.103782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","Calvin Ridley","JAC","WR","13629","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.059304,0.552857142857143,0.427836,0,0,0.05,0.037065,0,NA,0,NA,6.09,0.259455,75.725,3.06898199999999,0.6,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","CeeDee Lamb","DAL","WR","14832","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,2.9,0.14826,0.00293375677908438,0,0,0,0,NA,0,NA,6,0.029652,75.35,4.49227799999999,0.4125,0.0815429999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","Stefon Diggs","BUF","WR","12186","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.055,0.177912,0,0,0,0,0,NA,0,NA,6.27,0.400302,81.78,1.438122,0.65,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","A.J. Brown","PHI","WR","14104","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08125,0.0185325,0.205833333333333,0.205093,0,0,0.1,0,0,NA,0,NA,5.1,0.103782,79.175,2.74281,0.55,0.0741300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","Jaylen Waddle","MIA","WR","15284","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155760553129549,NA,1.46714285714286,0.692586,0.00156581409856519,0,0,0,0,NA,0,NA,5,0.14826,73.225,4.00302,0.395,0.037065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","DK Metcalf","SEA","WR","14102","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.08125,0.0185325,0,0,0.01875,0.0185325,0,NA,0,NA,5.385,0.607866,70.645,0.533735999999999,0.55,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","DeVonta Smith","PHI","WR","15282","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.01875,0.0185325,0,0,0,0,0,NA,0,NA,5.1,0.140847,66.925,1.40846999999999,0.5,0.096369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","Garrett Wilson","NYJ","WR","15753","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.118608,0.531071428571429,0.289107,0,0,0.01875,0.0185325,0,NA,0,NA,4.935,0.14826,66.875,4.29954,0.3275,0.081543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Brandon Aiyuk","SF","WR","14840","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.059304,0.9,0.228744,0.00833333333333333,0,0.01875,0.0185325,0,NA,0,NA,4.8,0.44478,66.6,3.48410999999999,0.4925,0.133434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","Mike Williams","LAC","WR","13154","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11125,0.0111195,0.275,0.163086,0.001,0.0014826,0,0,0,NA,0,NA,4.8775,0.29652,68.2675,0.971102999999991,0.35,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","Treylon Burks","TEN","WR","15752","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551044960474308,NA,3.8,1.18608,0.00115767045454545,0,0,0,0,NA,0,NA,3.72,0.652344,51.2025,6.975633,0.25,0.081543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","Jerry Jeudy","DEN","WR","14833","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.029652,1.25857142857143,0.37065,0,0,0,0,0,NA,0,NA,4.1875,0.185325,59.505,2.157183,0.3,0.103782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","Tee Higgins","CIN","WR","14835","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.055,0.07413,0,0,0,0,0,NA,0,NA,4.8175,0.37065,67.05,2.37216,0.45,0.0593040000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","DeAndre Hopkins","TEN","WR","11232","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0525,0.07413,0,0,0,0,0,NA,0,NA,3.65,0.624809999999999,49.2,7.93191,0.3,0.0428963167377347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Ankle",2023,2
"210","George Pickens","PIT","WR","15762","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.059304,0.912142857142857,0.0741300000000001,0.00833333333333333,0,0,0,0,NA,0,NA,4.05,0.59304,55.255,6.879264,0.3,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","Puka Nacua","LAR","WR","16211","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0.96,0.459606,0.00131612903225806,0.000707821935483871,0.05,0.037065,0,NA,0.01,0,5,0.244629,61.3,6.997872,0.2,0.14826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Oblique",2023,2
"212","Mike Evans","TB","WR","11671","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.467916666666667,0.2013865,0,0,0,0,0,NA,0,NA,4.4325,0.526323,64.8525,2.824353,0.415,0.022239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","Nico Collins","HOU","WR","15290","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.01875,0.0185325,0,0,0,0,0,NA,0,NA,4.1175,0.29652,56.43,4.158693,0.25,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","Chris Godwin","TB","WR","13163","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175590211935304,NA,1.13928571428571,0.191679,0.00144306663276278,0,0.1,0,0,NA,0,NA,5.5,0.59304,63.3525,5.329947,0.2975,0.037065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","Terry McLaurin","WAS","WR","14109","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.029652,1,0.123903,0,0,0,0,0,NA,0,NA,4.425,0.541149000000001,61.385,6.123138,0.3,0.126021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","Zay Flowers","BAL","WR","16190","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,3.4,0.570801,0.00227991196478591,0,0.05,0.037065,0,NA,0,NA,4.6,0.289106999999999,56.2175,8.05051799999999,0.295,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","Michael Pittman","IND","WR","14842","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.118608,1.5,0.511497,0,0,0,0,0,NA,0,NA,5.15,0.14826,59.8,5.48562,0.305,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","Tyler Lockett","SEA","WR","12187","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.037065,0.0941666666666667,0.0308875,0,0,0,0,0,NA,0,NA,4.75,0.281693999999999,60.1075,3.7065,0.4,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","Amari Cooper","CLE","WR","12175","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.08,0.019768,0,0,0,0,0,NA,0,NA,4.4,0.452193,61.2,1.77912,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","Michael Thomas","NO","WR","12652","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01875,0.0185325,0.19875,0.1445535,0,0,0.01875,0.0185325,0,NA,0,NA,4.5,0.59304,55.1,5.9304,0.3,0.103782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","Deebo Samuel","SF","WR","14136","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53033902459721,NA,15.305,1.104537,0.1275,0.0858997773837299,0.094,0.00889560000000001,0,NA,0,NA,4.45,0.289107,59.55,2.713158,0.3,0.118608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","Jahan Dotson","WAS","WR","15755","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08125,0.0185325,0.175833333333333,0.2606905,0,0,0,0,0,NA,0,NA,3.805,0.281694,51.06,7.420413,0.35,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","D.J. Moore","CHI","WR","13635","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.455,0.07413,2,0.491376,0,0,0,0,0,NA,0,NA,3.8,0.252042,53.75,4.59606,0.345,0.081543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","Drake London","ATL","WR","15751","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.171666666666667,0.044478,0,0,0.11875,0.0185325,0,NA,0,NA,4.19,0.422541,52.9,5.960052,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","Kendrick Bourne","NE","WR","13418","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312556390977444,NA,2.8,0.29652,0.00416062998026628,0,0,0,0,NA,0,NA,3.65,0.452193,46.72,5.396664,0.3,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","Rashid Shaheed","NO","WR","16080","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.353547831503121,NA,3.37392857142857,0.670347,0.00831646330994403,0.007413,0.11875,0.0185325,0,NA,0.01,0,3.3,0.29652,48.0675,5.41149,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
